C0000100,y_true,duration,event,max_partial_hazard,mean_partial_hazard,n_intervals,prediction_matched_base_rate,correct_matched_base_rate
319005,0,21.0,0,6.41358329224376,2.063857301343908,11,1,False
319801,0,19.0,0,0.8067478485233103,0.7127782742142236,10,0,True
319802,0,19.0,0,0.8280773294135123,0.7316233081447531,10,0,True
320402,1,11.0,1,1.155399297089158,1.155399297089158,6,0,False
322102,0,21.0,0,1.0891304970853852,1.0891304970853852,11,0,True
322501,0,19.0,0,0.8536500596434556,0.8288911098094218,10,0,True
322502,1,5.0,1,1.3341380801710152,1.1897038525369406,3,1,True
322503,1,7.0,1,0.9408792874652048,0.9408792874652048,4,0,False
324201,1,5.0,1,13.23350714699608,5.1078811036147975,3,1,True
324302,1,5.0,1,1.2279366169714687,1.2279366169714687,3,1,True
324402,0,21.0,0,2.007651408574207,1.480998431061028,11,1,False
324501,0,21.0,0,1.773202281250025,1.0996814978304938,11,1,False
325202,1,7.0,1,0.9490991863842373,0.9490991863842373,4,0,False
325401,1,9.0,1,1.4214184920942272,1.3945985800049745,5,1,True
325901,1,5.0,1,1.8510744042541338,1.5198484103307421,3,1,True
326001,0,19.0,0,1.8835591441893091,1.7332051533720665,10,1,False
326802,1,5.0,1,0.9246524442264408,0.9246524442264409,3,0,False
326805,1,7.0,1,0.9657550486075613,0.9657550486075613,4,0,False
326901,0,19.0,0,1.6534495202951474,1.1479244166427116,10,1,False
327301,0,17.0,0,0.8887279905124417,0.7913324674239134,9,0,True
327302,0,19.0,0,1.104445332325581,0.8628271380173874,10,0,True
328603,0,21.0,0,1.0273002722619706,0.9958744596086013,11,0,True
328703,1,15.0,1,1.095510498924609,0.9305266110791318,8,0,False
330602,0,21.0,0,0.9246524442264408,0.7599283157783592,11,0,True
331602,0,7.0,0,0.9008353972687915,0.9008353972687915,4,0,True
331703,0,5.0,0,0.8209055690300134,0.8209055690300134,3,0,True
331704,0,21.0,0,1.207083920787062,1.1093150393187499,11,1,False
332201,1,9.0,1,1.1532533029672538,1.1027697218275612,5,0,False
332501,0,19.0,0,0.8930334983582616,0.714573532499862,10,0,True
333801,1,11.0,1,0.9408792874652048,0.9144956627376506,6,0,False
334702,0,11.0,0,0.9166442721240777,0.9166442721240777,6,0,True
334802,0,9.0,0,0.9490991863842373,0.904289268366117,5,0,True
335501,1,5.0,1,1.0853975527515254,1.0853975527515254,3,0,False
335801,1,7.0,1,0.9008353972687915,0.9008353972687915,4,0,False
336201,0,11.0,0,0.7100269001723402,0.6633398764120078,6,0,True
336301,1,5.0,1,6.561921317639972,4.674892677516245,3,1,True
336402,0,21.0,0,1.1756755461696746,1.169942966643343,11,0,True
336504,1,11.0,1,0.8852991696462327,0.8852991696462326,6,0,False
336901,1,7.0,1,1.866656327112384,1.7150927058846381,4,1,True
336902,1,7.0,1,7.148010852454835,4.284714672274531,4,1,True
337101,1,5.0,1,0.6611540404054563,0.6611540404054563,3,0,False
338701,0,21.0,0,0.9967897855991777,0.8153048683535008,11,0,True
339301,1,13.0,1,3.2228128029843583,1.246096919389832,7,1,True
339702,1,3.0,1,5.732446763924084,3.448970046398947,2,1,True
340701,0,9.0,0,0.7928342986709527,0.7615551397564895,5,0,True
341102,0,19.0,0,1.166975181587064,0.9708867859045199,10,0,True
342201,1,15.0,1,1.1254758692965274,0.9153212571025195,8,0,False
342602,1,11.0,1,1.2701818283694855,1.1565091454826872,6,1,True
342603,1,13.0,1,0.9087054566981844,0.9083087817025314,7,0,False
342801,1,3.0,1,2.4728434015410077,1.8091180443025816,2,1,True
342904,1,9.0,1,0.9087054566981844,0.9087054566981843,5,0,False
343001,0,19.0,0,0.8930334983582616,0.8334241212516655,10,0,True
343004,1,5.0,1,6.713267616019672,3.030337406092137,3,1,True
343202,0,21.0,0,1.4509205072222802,0.9213940129059874,11,1,False
343203,0,19.0,0,1.7611975050031916,0.9870887021363511,10,1,False
343603,0,17.0,0,1.5116789473099934,1.2863516996215059,9,1,False
343604,0,17.0,0,1.3190155539279853,1.0366501576344893,9,1,False
343802,1,7.0,1,0.9657550486075613,0.9657550486075613,4,0,False
344402,0,19.0,0,0.6525133294146925,0.5819206085353239,10,0,True
344501,0,21.0,0,0.9293740290680639,0.8208872143170709,11,0,True
344602,0,21.0,0,1.489349484394751,1.1530556379448365,11,1,False
344603,0,21.0,0,1.0423755042110383,0.9865048871933028,11,0,True
344701,0,19.0,0,0.6757092037437312,0.5303904489092722,10,0,True
344704,1,5.0,1,9.049184538077622,3.932586773666833,3,1,True
344801,0,15.0,0,0.9327305789330237,0.9327305789330237,8,0,True
345101,0,19.0,0,0.9490991863842373,0.8367666687588067,10,0,True
345202,1,13.0,1,1.2924724106767884,1.1926942021016471,7,1,True
345401,0,21.0,0,0.8610577235804205,0.6572116808478425,11,0,True
345402,0,19.0,0,0.9741922721556385,0.877307017887295,10,0,True
345801,1,9.0,1,1.1734918917242352,1.1107771932213928,5,0,False
345803,1,9.0,1,3.020559852679811,1.5071094763507777,5,1,True
345901,1,11.0,1,0.9573908976379011,0.9573908976379011,6,0,False
345902,1,15.0,1,1.2395880365316334,0.9671126732225082,8,1,True
346501,1,5.0,1,1.693176965352637,1.426462476354512,3,1,True
346502,0,19.0,0,1.4663365844150293,1.4201860674454576,10,1,False
346702,0,21.0,0,2.4200725948277593,1.4447629542629195,11,1,False
346703,1,13.0,1,1.3499253298803973,1.2457853185822458,7,1,True
346901,1,13.0,1,0.8852991696462327,0.8852991696462327,7,0,False
346902,1,15.0,1,1.155232150754835,0.9395212934552657,8,0,False
347601,0,19.0,0,1.779964380087022,1.3805916783485745,10,1,False
348602,0,21.0,0,0.9657550486075613,0.9337164895121179,11,0,True
348604,0,21.0,0,1.732546033244781,1.1138264380665377,11,1,False
350101,0,19.0,0,2.0669572895454493,1.6757836240380044,10,1,False
350201,1,7.0,1,0.9246524442264408,0.9246524442264408,4,0,False
350202,1,13.0,1,1.0273002722619706,0.97746840747439,7,0,False
350602,1,11.0,1,1.3037639681729931,1.187085910903344,6,1,True
350603,1,9.0,1,8.342628550906333,2.571523215996082,5,1,True
351101,1,5.0,1,1.9361060988326035,1.5074388541811674,3,1,True
351201,1,17.0,1,3.06010710293491,1.2122650978207539,9,1,True
352202,1,15.0,1,1.095510498924609,0.9305266110791318,8,0,False
352301,1,7.0,1,0.9657550486075613,0.9657550486075613,4,0,False
353101,1,5.0,1,2.348487456053927,1.9785464253303753,3,1,True
353202,1,5.0,1,2.4448492987565658,1.9035428005652257,3,1,True
354201,1,21.0,1,0.8099253589815757,0.7855322894991041,11,0,False
354202,1,11.0,1,1.2336160190407062,1.0132251588558294,6,1,True
354301,0,19.0,0,1.2454659379822524,1.0287233619752443,10,1,False
354303,1,7.0,1,2.3690047846406643,2.0891250466544666,4,1,True
354404,1,3.0,1,4.680257493160857,3.3953040854374636,2,1,True
354602,0,21.0,0,2.5902787434500913,1.4761339664927038,11,1,False
355102,0,21.0,0,1.0627871091353287,0.9683190505293967,11,0,True
355401,0,19.0,0,0.7447557543867814,0.6474265375152968,10,0,True
355502,1,9.0,1,1.7228907430685967,1.5600536857945142,5,1,True
355802,1,7.0,1,0.9327305789330237,0.9327305789330237,4,0,False
356502,0,19.0,0,1.2115034832243547,1.084449205113262,10,1,False
356601,0,19.0,0,0.9327305789330237,0.7679629131600116,10,0,True
357203,0,21.0,0,1.2374646918497876,1.1584908469652717,11,1,False
357301,0,19.0,0,1.4589991545274752,1.4589991545274752,10,1,False
357601,0,21.0,0,2.224849870451014,1.1882274957900858,11,1,False
358601,1,5.0,1,6.05474107449947,3.525944797511656,3,1,True
358602,1,7.0,1,0.9741922721556385,0.9741922721556385,4,0,False
359401,0,19.0,0,0.8685802692943893,0.8563052482174183,10,0,True
359403,1,11.0,1,1.2482756798462187,1.1365634490921304,6,1,True
359702,0,19.0,0,0.728713288793356,0.6190554393826025,10,0,True
359703,1,3.0,1,2.784262234231377,2.036950275492273,2,1,True
360102,1,5.0,1,3.090326489741667,2.373844088982846,3,1,True
360103,1,9.0,1,1.2256558948274183,1.172002895389515,5,1,True
360303,1,7.0,1,1.850489706652102,1.700238738163045,4,1,True
360602,1,17.0,1,1.9523894540836133,1.5798867660646199,9,1,True
361001,0,19.0,0,0.8838745865798529,0.7360291665559731,10,0,True
361301,1,5.0,1,1.3943094897627664,1.292583158870306,3,1,True
361402,1,5.0,1,0.9327305789330237,0.9327305789330237,3,0,False
363502,0,15.0,0,0.8760387400102547,0.7989712149607554,8,0,True
363701,0,17.0,0,0.8101928673091473,0.6876111943478604,9,0,True
364102,1,9.0,1,1.2471650858691077,1.180513085207536,5,1,True
364702,1,5.0,1,0.9008353972687915,0.9008353972687915,3,0,False
364801,0,19.0,0,0.6440866177297739,0.5991528613537994,10,0,True
364804,0,19.0,0,1.3996794017596914,1.1254433789233098,10,1,False
364805,1,3.0,1,1.7455012013918267,1.5544782246893765,2,1,True
365002,0,19.0,0,1.3097282873331062,1.1253300369107098,10,1,False
365201,0,19.0,0,0.9327305789330237,0.7550927650031565,10,0,True
365402,0,13.0,0,0.8102400693620608,0.7930338419012267,7,0,True
365407,1,15.0,1,0.9451937035632597,0.892785986385861,8,0,False
365409,1,17.0,1,2.5256075829254474,1.116728411096391,9,1,True
365410,1,19.0,1,5.467070018254173,1.5344289144581436,10,1,True
366903,0,21.0,0,1.2374646918497876,1.1511417594189435,11,1,False
367901,1,7.0,1,1.2471650858691077,1.1789218824407404,4,1,True
368102,1,7.0,1,1.108243786573899,1.108243786573899,4,0,False
368702,1,13.0,1,0.9490991863842373,0.9145015741043699,7,0,False
369102,1,7.0,1,2.070102501852743,1.9568292650117178,4,1,True
369202,0,21.0,0,1.9314062238790832,1.126679273093404,11,1,False
369703,1,5.0,1,2.2030672782195264,1.8102047015168317,3,1,True
370501,0,19.0,0,0.9490991863842373,0.8350053336840565,10,0,True
371101,0,19.0,0,1.2604018422014007,1.2604018422014007,10,1,False
371503,0,5.0,0,1.3122703434474414,1.3122703434474414,3,1,False
371803,1,7.0,1,1.217301780259684,1.217301780259684,4,1,True
372001,0,1.0,0,0.803175999557344,0.803175999557344,1,0,True
372602,0,21.0,0,1.397376194422321,0.9922341946910415,11,1,False
372603,0,15.0,0,1.775876278701079,1.4442755746466818,8,1,False
372701,0,21.0,0,1.1654933288738096,1.153106807977666,11,0,True
372801,0,21.0,0,0.842609363690682,0.6934156185216436,11,0,True
372904,0,21.0,0,2.4326806253337145,1.2522967622587389,11,1,False
373501,1,9.0,1,2.4880603171144373,1.2182803812379206,5,1,True
373502,0,13.0,0,0.8930334983582616,0.8930334983582616,7,0,True
373601,1,7.0,1,2.4637079963632784,1.78117678720532,4,1,True
373702,0,21.0,0,2.1312743379317305,1.197825682837906,11,1,False
373901,1,11.0,1,0.9741922721556385,0.9741922721556385,6,0,False
374101,0,19.0,0,2.2194461025537064,1.9868325805777638,10,1,False
375303,0,19.0,0,0.9008353972687915,0.870766990820381,10,0,True
375304,1,11.0,1,1.3499253298803973,1.2291161429458526,6,1,True
375601,1,3.0,1,2.085015057652763,1.525385053130162,2,1,True
376903,1,5.0,1,0.9657550486075613,0.9657550486075613,3,0,False
377002,1,5.0,1,1.2363637164355863,1.146160827159578,3,1,True
377103,1,15.0,1,1.272361311831122,0.9926820147707127,8,1,True
377901,0,19.0,0,0.9741922721556385,0.8607188575351568,10,0,True
377903,0,15.0,0,0.9741922721556385,0.9741922721556385,8,0,True
378102,0,21.0,0,1.054815904769138,0.912174507484968,11,0,True
378301,1,11.0,1,1.3382339809475934,1.2184710906692238,6,1,True
378704,1,11.0,1,1.2880789434289572,0.9987458967924968,6,1,True
379102,0,21.0,0,0.8316134305152096,0.6991489147676774,11,0,True
379103,1,13.0,1,0.9408792874652048,0.9065813160235768,7,0,False
379302,0,21.0,0,1.3728123864832091,1.352213917903092,11,1,False
379902,0,21.0,0,1.902906308205911,1.1239133369817085,11,1,False
380401,1,7.0,1,1.737942607792619,1.5326180238754836,4,1,True
380402,1,9.0,1,1.4187784041726879,1.3429549063815813,5,1,True
381304,1,5.0,1,2.470797647378165,2.0301919791552545,3,1,True
381904,1,7.0,1,1.3848058262390026,1.3848058262390026,4,1,True
382102,0,19.0,0,1.8465402495084688,1.4213785645471113,10,1,False
383601,0,13.0,0,0.9327305789330237,0.9323234163088572,7,0,True
383602,1,13.0,1,0.9327305789330237,0.9322726085391965,7,0,False
383703,1,3.0,1,1.936639800898475,1.5272828248996135,2,1,True
384601,0,19.0,0,0.9573908976379011,0.9573908976379011,10,0,True
385102,0,19.0,0,1.3258683905997695,1.2235213040171362,10,1,False
387902,0,13.0,0,0.7554314707610468,0.7554314707610468,7,0,True
388901,1,5.0,1,1.2279366169714687,1.0487604906807968,3,1,True
389903,1,9.0,1,1.2256558948274183,1.1601534056714078,5,1,True
389904,1,11.0,1,0.8852991696462327,0.8852991696462326,6,0,False
390801,1,11.0,1,1.1756755461696746,1.1756755461696746,6,0,False
391301,1,13.0,1,0.9750597852717952,0.9281876213212046,7,0,False
391401,0,19.0,0,1.6078890443377631,1.3282869016815835,10,1,False
391802,1,17.0,1,1.2999569487441198,1.0423087432715112,9,1,True
391902,0,21.0,0,1.1699104311983057,0.97895290613687,11,0,True
392101,1,5.0,1,1.7531259716454057,1.4769681291724173,3,1,True
392302,1,9.0,1,0.9087054566981844,0.8999202046454873,5,0,False
392801,0,1.0,0,0.6875673104221952,0.6875673104221952,1,0,True
392902,1,5.0,1,2.5909779678814293,1.6339255206865817,3,1,True
393501,0,21.0,0,0.747979626095903,0.611401030750634,11,0,True
393502,1,5.0,1,13.968459286151296,5.481929337972613,3,1,True
394401,0,19.0,0,0.669857063700715,0.553525068471146,10,0,True
395301,0,21.0,0,2.024095966513387,1.1243501515946002,11,1,False
395303,1,9.0,1,1.1734918917242352,1.0799274224439384,5,0,False
395304,1,11.0,1,1.2924724106767884,1.1768048714336896,6,1,True
396204,1,7.0,1,1.834463101047962,1.6855134167567893,4,1,True
396902,1,17.0,1,1.1905988937165466,0.9894986777953567,9,1,True
397001,1,5.0,1,1.4338365742885282,1.4338365742885282,3,1,True
397502,0,21.0,0,0.9657550486075613,0.9657550486075613,11,0,True
398201,1,7.0,1,0.9622348118678721,0.7043736687558892,4,0,False
398204,1,5.0,1,1.3969040454960535,1.3969040454960535,3,1,True
398601,1,9.0,1,0.8610577235804205,0.8204045162486343,5,0,False
398802,0,21.0,0,0.6446145287182882,0.6239332091153558,11,0,True
399101,0,21.0,0,0.6612319785472154,0.6253799981597266,11,0,True
399302,0,21.0,0,1.1791549550710372,0.9113848784434144,11,0,True
399503,1,13.0,1,0.9166442721240777,0.9166442721240777,7,0,False
399602,1,7.0,1,0.9657550486075613,0.9657550486075613,4,0,False
400301,0,5.0,0,0.7744627617806288,0.7744627617806289,3,0,True
400502,0,11.0,0,0.8915964695626969,0.8329705420816417,6,0,True
400503,0,21.0,0,0.8102400693620608,0.6596980832787117,11,0,True
400701,0,7.0,0,0.8462075202799433,0.8462075202799433,4,0,True
401202,0,19.0,0,1.4346911845600172,1.0890904060677429,10,1,False
401501,0,21.0,0,1.5045447154140614,0.9694121082814298,11,1,False
401503,1,3.0,1,3.7972788751134323,2.567365291943938,2,1,True
401601,0,21.0,0,1.0987228618912293,0.8271483502789359,11,0,True
402302,1,17.0,1,2.879338841176267,1.1406535341883715,9,1,True
402403,0,21.0,0,0.7415889805626129,0.6385283108421556,11,0,True
402801,0,21.0,0,0.7479360511417328,0.6172748970611035,11,0,True
402802,0,15.0,0,0.9327305789330237,0.8296246529593958,8,0,True
403501,1,11.0,1,1.2482756798462187,1.1365634490921304,6,1,True
403502,1,13.0,1,1.3382339809475934,1.234923002569795,7,1,True
403802,0,21.0,0,0.9657550486075613,0.9627105069055766,11,0,True
404101,0,21.0,0,0.7744627617806288,0.6581202467222633,11,0,True
404102,0,19.0,0,0.7224020942830572,0.6369007608577782,10,0,True
404901,0,19.0,0,0.8442031190859772,0.7508455031321805,10,0,True
404903,0,21.0,0,1.369411149368517,1.298417472696261,11,1,False
405002,1,5.0,1,3.493462657920015,2.034398553535602,3,1,True
406001,0,21.0,0,0.8686308730129422,0.7373793906743219,11,0,True
406002,0,19.0,0,0.9327305789330237,0.8779802542714348,10,0,True
406503,1,15.0,1,1.272361311831122,0.9926820147707127,8,1,True
407101,1,19.0,1,5.036986636195727,1.6012756134636568,10,1,True
407702,1,13.0,1,1.0008392392794228,0.9522364177537092,7,0,False
407703,0,21.0,0,1.956112907859761,1.1098596075077702,11,1,False
408403,0,17.0,0,2.051114978523686,1.6275340445985569,9,1,False
409201,1,17.0,1,2.8544016432862547,1.1307746333451567,9,1,True
409501,1,9.0,1,3.333005465183238,1.6320083322982986,5,1,True
409503,1,17.0,1,1.0612555310092517,0.9167677658289983,9,0,False
410302,1,5.0,1,3.8973288434375744,2.183971907784757,3,1,True
410801,1,7.0,1,0.9327305789330237,0.9327305789330237,4,0,False
410901,0,21.0,0,1.279555258399543,1.0656661863492494,11,1,False
410902,1,15.0,1,1.0860225700599713,0.9224675643595999,8,0,False
411001,1,9.0,1,1.2346078314429,1.167760472798577,5,1,True
412303,1,5.0,1,14.064322211108438,5.428559856377728,3,1,True
413202,0,21.0,0,1.774148576255456,1.2339136898704621,11,1,False
413203,1,5.0,1,1.6785128041070088,1.41410825928675,3,1,True
413301,0,19.0,0,0.9246524442264408,0.8253748301938109,10,0,True
413602,0,19.0,0,0.9490991863842373,0.9388303246488479,10,0,True
414501,1,9.0,1,0.9246524442264408,0.9246524442264408,5,0,False
414801,1,3.0,1,1.7729427910042954,1.398867798288163,2,1,True
414803,1,19.0,1,4.987606864428088,1.5897992744814873,10,1,True
415001,0,17.0,0,1.141290845935441,0.9486429921733363,9,0,True
415302,1,7.0,1,10.337027986263749,5.626836129193913,4,1,True
415403,0,13.0,0,0.9657550486075613,0.930936392107058,7,0,True
416702,1,11.0,1,1.032082350022299,0.9642189307822462,6,0,False
417001,0,19.0,0,0.9327305789330237,0.868509696671105,10,0,True
417003,1,9.0,1,1.1633285864863225,1.1124039605286948,5,0,False
417602,0,21.0,0,1.3405302339439218,1.1120779986509408,11,1,False
417701,0,21.0,0,0.9966180201688216,0.8774760587490583,11,0,True
417901,0,21.0,0,0.9657550486075613,0.8388684143882849,11,0,True
417903,1,3.0,1,3.0107263636832537,1.9636853179036657,2,1,True
418002,0,19.0,0,1.032082350022299,0.9658987244048207,10,0,True
418004,1,13.0,1,1.3969040454960535,1.3962942583509559,7,1,True
418501,0,21.0,0,2.1451105815142295,1.158214641172652,11,1,False
418502,0,21.0,0,2.031307498340669,1.1844040199340737,11,1,False
419201,1,11.0,1,1.1532533029672538,1.11118365201751,6,0,False
419401,0,19.0,0,0.9657550486075613,0.8154444520766084,10,0,True
419402,0,21.0,0,1.5858404209528132,1.262381070548367,11,1,False
419403,1,3.0,1,2.9350002606266035,1.984373033638216,2,1,True
419501,0,19.0,0,0.8852991696462327,0.7351943198091988,10,0,True
420304,1,11.0,1,1.18374398767404,1.140562063766107,6,0,False
420305,0,21.0,0,1.6216365282079277,1.2599130948849635,11,1,False
420801,1,9.0,1,3.6961323601455875,1.6660981884531487,5,1,True
421204,1,7.0,1,1.2386643638832717,1.2386643638832717,4,1,True
421205,1,15.0,1,1.272361311831122,0.9926820147707127,8,1,True
421402,1,13.0,1,0.8930334983582616,0.8926436646046861,7,0,False
421501,0,19.0,0,0.6875673104221952,0.5911475558325661,10,0,True
421801,1,17.0,1,0.8852991696462327,0.7706739676312344,9,0,False
421901,0,19.0,0,1.0224800536546175,0.8696794649832279,10,0,True
422002,1,7.0,1,2.631550533746231,1.8383093078351938,4,1,True
422401,1,7.0,1,1.783891802090482,1.5731386734341626,4,1,True
422701,1,11.0,1,0.9741922721556385,0.9741922721556385,6,0,False
423104,1,15.0,1,1.095510498924609,0.9305266110791318,8,0,False
424902,1,21.0,1,2.291468451790733,1.7847246125605296,11,1,True
425401,1,3.0,1,19.677453264867754,10.543280612258938,2,1,True
425601,0,19.0,0,0.8280773294135123,0.8280773294135123,10,0,True
425602,0,21.0,0,0.9327305789330237,0.8988554235025762,11,0,True
426203,0,19.0,0,1.0231437557057022,0.9945031707096085,10,0,True
427003,1,5.0,1,2.4165659590182775,2.2402576213246315,3,1,True
427502,0,17.0,0,0.8536003286602463,0.8310831653625784,9,0,True
428002,0,19.0,0,0.7350796204308335,0.6480778132406709,10,0,True
428202,0,19.0,0,1.2134561214982302,1.0471161217884042,10,1,False
429401,0,19.0,0,0.9408792874652048,0.8473955923390786,10,0,True
429502,0,19.0,0,1.1936056887581052,0.8611923416023537,10,1,False
430602,0,21.0,0,0.9490991863842373,0.9490991863842372,11,0,True
432001,0,21.0,0,1.319537567834244,1.0693727126428396,11,1,False
432302,0,11.0,0,1.3828224731243859,1.1357752318184138,6,1,False
432304,1,5.0,1,1.5973253223448916,1.4637111377789995,3,1,True
433701,1,5.0,1,1.693176965352637,1.426462476354512,3,1,True
433702,0,21.0,0,1.3689224257530714,1.0637696554409362,11,1,False
433901,1,11.0,1,0.9166442721240777,0.9166442721240777,6,0,False
435402,0,21.0,0,0.9741922721556385,0.8133333402291837,11,0,True
436701,1,5.0,1,1.4214184920942272,1.421418492094227,3,1,True
437101,1,9.0,1,0.8244590752960176,0.8244590752960177,5,0,False
437102,1,5.0,1,3.615226072982095,2.879853368538104,3,1,True
437902,1,5.0,1,6.903581099827072,3.21640195759783,3,1,True
438101,0,21.0,0,0.947480747569448,0.9118387778527705,11,0,True
438602,0,19.0,0,0.9246524442264408,0.7492832364932478,10,0,True
439102,0,21.0,0,0.9087054566981844,0.7734813268846835,11,0,True
440402,1,3.0,1,1.8039459968279468,1.606526978239034,2,1,True
441102,1,19.0,1,4.857214948166165,1.512309675586151,10,1,True
441605,1,5.0,1,1.4427796816507155,1.2865838784856898,3,1,True
441606,1,7.0,1,0.9657550486075613,0.9657550486075613,4,0,False
441701,0,19.0,0,0.8703875273538363,0.8505263716030876,10,0,True
441702,1,3.0,1,1.779964380087022,1.3022117276915197,2,1,True
441704,1,15.0,1,1.317410823991095,1.0278291385315264,8,1,True
442802,1,11.0,1,0.9166442721240777,0.9166442721240777,6,0,False
442803,1,11.0,1,1.0362751795747223,0.9781578507810655,6,0,False
443702,1,13.0,1,3.1672306695070684,1.224606150445688,7,1,True
444701,0,19.0,0,0.7224020942830572,0.6609243027500857,10,0,True
444702,1,5.0,1,1.133363758356008,1.0506755621194162,3,0,False
445002,1,7.0,1,1.7728343023824409,1.6758271833465814,4,1,True
445101,0,21.0,0,2.295460337013057,1.1708499438696565,11,1,False
446501,1,5.0,1,2.442370468118976,1.5402104874299154,3,1,True
447601,0,21.0,0,0.5844420228735719,0.44150209372487575,11,0,True
448101,0,19.0,0,0.8930334983582616,0.7889167086343469,10,0,True
448304,0,21.0,0,0.669857063700715,0.5655171492804283,11,0,True
448801,1,19.0,1,5.530527798112591,1.6536231186599728,10,1,True
448802,1,21.0,1,4.592241935407713,1.7569881373227256,11,1,True
449903,1,7.0,1,2.7725403309860375,1.9367998567538056,4,1,True
450601,0,21.0,0,0.8852991696462327,0.8226378698047554,11,0,True
452301,0,19.0,0,0.8930334983582616,0.7559413657072067,10,0,True
452601,1,15.0,1,1.135308478011245,0.9233178708148846,8,0,False
453301,0,21.0,0,0.9573908976379011,0.9573908976379012,11,0,True
453401,0,21.0,0,0.7949386622838771,0.6560109960162172,11,0,True
453602,1,5.0,1,1.194085650047018,1.10696729300902,3,1,True
453702,0,15.0,0,0.7812287791679835,0.7041755437910883,8,0,True
453705,0,21.0,0,1.4663365844150293,1.4128922301578994,11,1,False
453802,0,19.0,0,0.9408792874652048,0.8591615708698657,10,0,True
454401,0,21.0,0,0.9573908976379011,0.7615743080625079,11,0,True
455302,0,1.0,0,1.1276924976083609,1.1276924976083609,1,0,True
455703,1,9.0,1,1.1859467194007576,1.1429998847325775,5,1,True
456402,0,7.0,0,1.360922818760917,1.360922818760917,4,1,False
457101,0,19.0,0,1.0947528780593296,0.9410318373675313,10,0,True
457102,1,5.0,1,1.693176965352637,1.426462476354512,3,1,True
457802,1,5.0,1,1.2471650858691077,1.156174147964618,3,1,True
458202,0,19.0,0,0.9327305789330237,0.8608340797220905,10,0,True
458402,1,7.0,1,5.912221917561425,3.54394873186555,4,1,True
458403,0,21.0,0,0.9087054566981844,0.9087054566981844,11,0,True
458501,1,15.0,1,1.6042486839784453,1.367235202367474,8,1,True
459002,1,11.0,1,0.9573908976379011,0.9573908976379011,6,0,False
459301,0,21.0,0,0.8462075202799433,0.6550054504388302,11,0,True
459401,0,19.0,0,1.9297108397793241,1.2792403923061877,10,1,False
460002,0,5.0,0,1.7684419834561016,1.4898715152817423,3,1,False
461301,0,21.0,0,1.7794558073853506,1.062673993619226,11,1,False
461402,1,5.0,1,2.4071552442699504,1.9778986250387944,3,1,True
461801,1,7.0,1,1.1222178104616287,0.8214841809387785,4,0,False
462501,0,19.0,0,0.9087054566981844,0.8237450592122117,10,0,True
463101,1,5.0,1,1.783891802090482,1.5028876305487229,3,1,True
463103,0,15.0,0,0.9327305789330237,0.9327305789330237,8,0,True
463104,0,15.0,0,0.9087054566981844,0.9087054566981844,8,0,True
463202,1,11.0,1,0.9087054566981844,0.9087054566981844,6,0,False
463701,1,5.0,1,2.2318035776856084,1.8324509873403485,3,1,True
463702,1,3.0,1,2.1032305856667115,1.538711428911175,2,1,True
463703,1,5.0,1,1.7531259716454057,1.4769681291724173,3,1,True
463801,0,21.0,0,0.8323481979430093,0.7734299941697564,11,0,True
463802,1,3.0,1,1.9898541673184706,1.4557658917597398,2,1,True
465101,0,19.0,0,2.694596434724689,2.1434132008622275,10,1,False
466203,1,19.0,1,5.673009618474724,1.6302367557539583,10,1,True
468301,1,13.0,1,1.0184030942655822,0.9690028101782878,7,0,False
468402,0,21.0,0,2.179188074192116,1.3627089275319284,11,1,False
468902,0,21.0,0,1.6987322823654807,1.3135707360935294,11,1,False
469001,0,19.0,0,0.9327305789330237,0.8918816942200657,10,0,True
469203,0,21.0,0,4.111778896364039,1.5960281898874775,11,1,False
471401,0,11.0,0,1.051887143168189,1.0381555373680618,6,0,True
472401,0,21.0,0,0.9327305789330237,0.7413291260302713,11,0,True
472602,1,7.0,1,1.2604018422014007,1.2604018422014007,4,1,True
472604,0,21.0,0,2.1444342221201955,1.222411396968885,11,1,False
473001,0,5.0,0,0.5844420228735719,0.5844420228735719,3,0,True
473002,0,21.0,0,0.83892761237191,0.7129928949270834,11,0,True
473302,0,21.0,0,0.8509036632680443,0.6588088825739107,11,0,True
474603,1,11.0,1,1.8858127266730011,1.7170452421482334,6,1,True
475705,0,21.0,0,1.6231174085988236,0.9978070356945982,11,1,False
477201,0,19.0,0,0.9327305789330237,0.9327305789330238,10,0,True
477401,1,9.0,1,1.3258683905997695,1.289242333536667,5,1,True
477702,1,11.0,1,0.9327305789330237,0.9065754558536527,6,0,False
478002,0,19.0,0,0.6526029946278536,0.5617598591442126,10,0,True
478301,1,5.0,1,2.411634521278239,2.1145886807761216,3,1,True
478302,1,11.0,1,0.9741922721556385,0.7751653478766904,6,0,False
478502,1,9.0,1,3.3268148692961055,1.5762494281510864,5,1,True
478701,1,5.0,1,0.6515528556385817,0.6515528556385817,3,0,False
479001,0,15.0,0,0.9166442721240777,0.9030429082440428,8,0,True
479002,0,19.0,0,0.9246524442264408,0.8906944238164064,10,0,True
479602,1,7.0,1,1.8310558399897134,1.6147306421441754,4,1,True
480102,0,7.0,0,0.8930334983582616,0.8930334983582616,4,0,True
480201,0,19.0,0,0.9087054566981844,0.7703745075889497,10,0,True
480302,1,5.0,1,0.9741922721556385,0.9741922721556385,3,0,False
482002,1,13.0,1,3.3660731171300666,1.301488357565353,7,1,True
