C0000100,C0000200,later_any_delinquency_contact_2000_2020,later_persistent_delinquency_contact_2000_2020,later_delinquency_contact_positive_item_count_2000_2020,later_delinquency_contact_positive_year_count_2000_2020,later_delinquency_contact_first_event_year_2000_2020,later_delinquency_contact_second_event_year_2000_2020,later_delinquency_contact_last_observed_year_2000_2020,later_any_justice_contact_2000_2020,later_persistent_justice_contact_2000_2020,later_justice_contact_positive_item_count_2000_2020,later_justice_contact_positive_year_count_2000_2020,later_justice_contact_first_event_year_2000_2020,later_justice_contact_second_event_year_2000_2020,later_justice_contact_last_observed_year_2000_2020
273702.0,2737.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
273703.0,2737.0,1.0,1.0,4.0,2.0,2002.0,2004.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
273901.0,2739.0,1.0,1.0,5.0,3.0,2002.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
273902.0,2739.0,1.0,1.0,4.0,2.0,2010.0,2012.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
274001.0,2740.0,1.0,1.0,8.0,5.0,2004.0,2006.0,2014.0,1.0,1.0,2.0,2.0,2010.0,2014.0,2014.0
274002.0,2740.0,1.0,0.0,2.0,1.0,2014.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
274201.0,2742.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
274202.0,2742.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
274301.0,2743.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
274302.0,2743.0,1.0,1.0,6.0,4.0,2002.0,2006.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
274401.0,2744.0,1.0,1.0,6.0,4.0,2002.0,2004.0,2020.0,1.0,1.0,2.0,2.0,2008.0,2016.0,2020.0
274601.0,2746.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
274602.0,2746.0,1.0,1.0,4.0,3.0,2000.0,2002.0,2020.0,1.0,1.0,2.0,2.0,2000.0,2002.0,2020.0
274801.0,2748.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
274802.0,2748.0,1.0,1.0,3.0,2.0,2000.0,2002.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
275201.0,2752.0,0.0,0.0,0.0,0.0,,,2012.0,0.0,0.0,0.0,0.0,,,2012.0
275202.0,2752.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
275203.0,2752.0,,,,,,,,,,,,,,
275301.0,2753.0,0.0,0.0,0.0,0.0,,,2012.0,0.0,0.0,0.0,0.0,,,2012.0
275302.0,2753.0,1.0,1.0,6.0,5.0,2000.0,2002.0,2020.0,1.0,1.0,4.0,3.0,2008.0,2012.0,2020.0
275601.0,2756.0,,,,,,,,,,,,,,
275602.0,2756.0,,,,,,,,,,,,,,
275701.0,2757.0,0.0,0.0,0.0,0.0,,,2008.0,0.0,0.0,0.0,0.0,,,2008.0
275702.0,2757.0,0.0,0.0,0.0,0.0,,,2000.0,0.0,0.0,0.0,0.0,,,2000.0
275703.0,2757.0,,,,,,,,,,,,,,
275801.0,2758.0,0.0,0.0,0.0,0.0,,,2004.0,0.0,0.0,0.0,0.0,,,2004.0
275802.0,2758.0,1.0,1.0,5.0,3.0,2006.0,2010.0,2014.0,1.0,1.0,3.0,2.0,2006.0,2014.0,2014.0
276901.0,2769.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
276902.0,2769.0,0.0,0.0,0.0,0.0,,,2016.0,0.0,0.0,0.0,0.0,,,2016.0
276903.0,2769.0,1.0,1.0,7.0,4.0,2000.0,2002.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
277001.0,2770.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
277002.0,2770.0,1.0,1.0,6.0,4.0,2004.0,2006.0,2020.0,1.0,0.0,1.0,1.0,2012.0,,2020.0
277003.0,2770.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
277101.0,2771.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
277102.0,2771.0,1.0,1.0,4.0,2.0,2002.0,2004.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
277103.0,2771.0,1.0,1.0,4.0,2.0,2004.0,2006.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
277501.0,2775.0,0.0,0.0,0.0,0.0,,,2014.0,0.0,0.0,0.0,0.0,,,2014.0
277502.0,2775.0,1.0,1.0,4.0,2.0,2004.0,2006.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
277503.0,2775.0,1.0,0.0,2.0,1.0,2012.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
277801.0,2778.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
277802.0,2778.0,1.0,1.0,7.0,4.0,2002.0,2008.0,2018.0,1.0,0.0,1.0,1.0,2018.0,,2018.0
277803.0,2778.0,1.0,0.0,2.0,1.0,2010.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
278101.0,2781.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
278102.0,2781.0,0.0,0.0,0.0,0.0,,,2016.0,0.0,0.0,0.0,0.0,,,2016.0
278103.0,2781.0,1.0,0.0,2.0,1.0,2002.0,,2008.0,0.0,0.0,0.0,0.0,,,2008.0
278401.0,2784.0,1.0,0.0,2.0,1.0,2002.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
278501.0,2785.0,0.0,0.0,0.0,0.0,,,2008.0,0.0,0.0,0.0,0.0,,,2008.0
278901.0,2789.0,,,,,,,,,,,,,,
278902.0,2789.0,,,,,,,,,,,,,,
278903.0,2789.0,,,,,,,,,,,,,,
279001.0,2790.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
279002.0,2790.0,0.0,0.0,0.0,0.0,,,2000.0,0.0,0.0,0.0,0.0,,,2000.0
279201.0,2792.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
279202.0,2792.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
279203.0,2792.0,1.0,1.0,4.0,2.0,2002.0,2004.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
279501.0,2795.0,1.0,0.0,1.0,1.0,2002.0,,2020.0,1.0,0.0,1.0,1.0,2002.0,,2020.0
279502.0,2795.0,1.0,0.0,1.0,1.0,2006.0,,2020.0,1.0,0.0,1.0,1.0,2006.0,,2020.0
279503.0,2795.0,1.0,0.0,1.0,1.0,2002.0,,2018.0,1.0,0.0,1.0,1.0,2002.0,,2018.0
279504.0,2795.0,1.0,0.0,3.0,1.0,2002.0,,2018.0,1.0,0.0,1.0,1.0,2002.0,,2018.0
279601.0,2796.0,,,,,,,,,,,,,,
279602.0,2796.0,,,,,,,,,,,,,,
279603.0,2796.0,,,,,,,,,,,,,,
279604.0,2796.0,,,,,,,,,,,,,,
280401.0,2804.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
280402.0,2804.0,1.0,1.0,4.0,2.0,2008.0,2010.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
280801.0,2808.0,0.0,0.0,0.0,0.0,,,2016.0,0.0,0.0,0.0,0.0,,,2016.0
280802.0,2808.0,1.0,1.0,3.0,2.0,2006.0,2010.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
280803.0,2808.0,1.0,0.0,2.0,1.0,2014.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
280901.0,2809.0,1.0,0.0,1.0,1.0,2018.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
280902.0,2809.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
281001.0,2810.0,1.0,0.0,2.0,1.0,2012.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
281401.0,2814.0,1.0,1.0,4.0,2.0,2002.0,2004.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
281402.0,2814.0,1.0,0.0,2.0,1.0,2006.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
281701.0,2817.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
281702.0,2817.0,0.0,0.0,0.0,0.0,,,2014.0,0.0,0.0,0.0,0.0,,,2014.0
281703.0,2817.0,1.0,1.0,3.0,2.0,2000.0,2008.0,2018.0,1.0,0.0,2.0,1.0,2008.0,,2018.0
281801.0,2818.0,1.0,1.0,7.0,4.0,2002.0,2004.0,2020.0,1.0,1.0,3.0,3.0,2004.0,2006.0,2020.0
281802.0,2818.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
281901.0,2819.0,,,,,,,,,,,,,,
281902.0,2819.0,,,,,,,,,,,,,,
282201.0,2822.0,,,,,,,,,,,,,,
282202.0,2822.0,,,,,,,,,,,,,,
282301.0,2823.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
282302.0,2823.0,1.0,1.0,4.0,2.0,2002.0,2004.0,2008.0,0.0,0.0,0.0,0.0,,,2008.0
282601.0,2826.0,1.0,1.0,7.0,4.0,2002.0,2004.0,2018.0,1.0,1.0,2.0,2.0,2006.0,2008.0,2018.0
282602.0,2826.0,1.0,0.0,3.0,1.0,2006.0,,2020.0,1.0,0.0,1.0,1.0,2006.0,,2020.0
282603.0,2826.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
282801.0,2828.0,1.0,1.0,2.0,2.0,2000.0,2012.0,2020.0,1.0,0.0,1.0,1.0,2012.0,,2020.0
282802.0,2828.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
282803.0,2828.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
282901.0,2829.0,1.0,0.0,2.0,1.0,2004.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
282902.0,2829.0,1.0,1.0,4.0,2.0,2004.0,2006.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
283401.0,2834.0,1.0,0.0,1.0,1.0,2016.0,,2020.0,1.0,0.0,1.0,1.0,2016.0,,2020.0
283402.0,2834.0,1.0,0.0,1.0,1.0,2006.0,,2006.0,0.0,0.0,0.0,0.0,,,2006.0
283403.0,2834.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
283501.0,2835.0,1.0,0.0,1.0,1.0,2008.0,,2018.0,1.0,0.0,1.0,1.0,2008.0,,2018.0
283502.0,2835.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
284101.0,2841.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
284102.0,2841.0,1.0,0.0,2.0,1.0,2002.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
284103.0,2841.0,1.0,1.0,5.0,3.0,2000.0,2002.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
285001.0,2850.0,1.0,1.0,4.0,2.0,2012.0,2014.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
285002.0,2850.0,1.0,1.0,6.0,3.0,2012.0,2014.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
285501.0,2855.0,1.0,1.0,3.0,2.0,2002.0,2006.0,2006.0,1.0,0.0,1.0,1.0,2006.0,,2006.0
285502.0,2855.0,1.0,1.0,4.0,2.0,2002.0,2004.0,2006.0,0.0,0.0,0.0,0.0,,,2006.0
285503.0,2855.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
286401.0,2864.0,1.0,1.0,4.0,2.0,2012.0,2014.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
286901.0,2869.0,,,,,,,,,,,,,,
287701.0,2877.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
287702.0,2877.0,1.0,1.0,4.0,2.0,2010.0,2012.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
287801.0,2878.0,,,,,,,,,,,,,,
287802.0,2878.0,,,,,,,,,,,,,,
287803.0,2878.0,1.0,0.0,2.0,1.0,2000.0,,2018.0,1.0,0.0,2.0,1.0,2000.0,,2018.0
287804.0,2878.0,1.0,1.0,5.0,3.0,2000.0,2002.0,2020.0,1.0,1.0,4.0,2.0,2000.0,2002.0,2020.0
287805.0,2878.0,1.0,1.0,7.0,2.0,2004.0,2006.0,2018.0,1.0,1.0,3.0,2.0,2004.0,2006.0,2018.0
287806.0,2878.0,1.0,1.0,7.0,5.0,2004.0,2006.0,2016.0,0.0,0.0,0.0,0.0,,,2016.0
287901.0,2879.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
287902.0,2879.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
288001.0,2880.0,0.0,0.0,0.0,0.0,,,2010.0,0.0,0.0,0.0,0.0,,,2010.0
288002.0,2880.0,1.0,0.0,2.0,1.0,2008.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
288301.0,2883.0,1.0,1.0,5.0,3.0,2002.0,2004.0,2006.0,0.0,0.0,0.0,0.0,,,2006.0
288302.0,2883.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
288303.0,2883.0,,,,,,,,,,,,,,
288501.0,2885.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
288502.0,2885.0,1.0,1.0,4.0,2.0,2002.0,2004.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
288503.0,2885.0,1.0,1.0,5.0,3.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
288601.0,2886.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
288602.0,2886.0,1.0,0.0,1.0,1.0,2000.0,,2018.0,1.0,0.0,1.0,1.0,2000.0,,2018.0
288603.0,2886.0,1.0,1.0,5.0,2.0,2002.0,2016.0,2020.0,1.0,1.0,3.0,2.0,2002.0,2016.0,2020.0
288701.0,2887.0,,,,,,,,,,,,,,
288901.0,2889.0,1.0,1.0,6.0,3.0,2016.0,2018.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
288902.0,2889.0,1.0,1.0,6.0,3.0,2016.0,2018.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
289201.0,2892.0,1.0,0.0,2.0,1.0,2010.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
289202.0,2892.0,1.0,1.0,4.0,2.0,2012.0,2014.0,2014.0,0.0,0.0,0.0,0.0,,,2014.0
289203.0,2892.0,1.0,0.0,2.0,1.0,2016.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
289401.0,2894.0,1.0,1.0,3.0,2.0,2012.0,2016.0,2020.0,1.0,0.0,1.0,1.0,2016.0,,2020.0
289402.0,2894.0,1.0,0.0,2.0,1.0,2014.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
289403.0,2894.0,1.0,1.0,6.0,3.0,2016.0,2018.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
290001.0,2900.0,1.0,1.0,5.0,3.0,2002.0,2004.0,2008.0,0.0,0.0,0.0,0.0,,,2008.0
290002.0,2900.0,1.0,1.0,3.0,2.0,2002.0,2008.0,2008.0,0.0,0.0,0.0,0.0,,,2008.0
290201.0,2902.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
290202.0,2902.0,1.0,1.0,4.0,2.0,2010.0,2012.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
290801.0,2908.0,1.0,1.0,4.0,2.0,2004.0,2006.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
290802.0,2908.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2012.0,0.0,0.0,0.0,0.0,,,2012.0
290803.0,2908.0,1.0,1.0,3.0,2.0,2010.0,2012.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
290901.0,2909.0,1.0,0.0,2.0,1.0,2002.0,,2008.0,0.0,0.0,0.0,0.0,,,2008.0
290902.0,2909.0,0.0,0.0,0.0,0.0,,,2000.0,,,,,,,
291001.0,2910.0,1.0,1.0,4.0,2.0,2018.0,2020.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
291002.0,2910.0,1.0,0.0,2.0,1.0,2020.0,,2020.0,,,,,,,
291101.0,2911.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
291102.0,2911.0,1.0,1.0,6.0,3.0,2002.0,2004.0,2006.0,1.0,0.0,1.0,1.0,2006.0,,2006.0
291103.0,2911.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
291104.0,2911.0,1.0,1.0,5.0,3.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
291801.0,2918.0,1.0,1.0,4.0,2.0,2002.0,2004.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
291802.0,2918.0,1.0,1.0,4.0,2.0,2004.0,2006.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
291901.0,2919.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
292601.0,2926.0,0.0,0.0,0.0,0.0,,,2000.0,,,,,,,
292602.0,2926.0,0.0,0.0,0.0,0.0,,,2000.0,,,,,,,
292603.0,2926.0,,,,,,,,,,,,,,
292604.0,2926.0,,,,,,,,,,,,,,
292801.0,2928.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
292802.0,2928.0,1.0,1.0,4.0,2.0,2008.0,2010.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
293001.0,2930.0,,,,,,,,,,,,,,
293401.0,2934.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
293402.0,2934.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
