C0000100,rank,csv_code,shap_logit,abs_shap_logit,base_logit,predicted_logit,probability,y_true,ref_id,variable,survey_year,feature_group,question
185801,5,C1592100,0.30812756839546784,0.30812756839546784,-0.4582665201088846,-3.143120954447871,0.04136318906438393,0,C15921.00,CS960935,1996,substance/risk behavior,CHILD SELF-ADMIN: CHILD'S AGE WHEN FIRST DRANK ALCOHOL
185801,6,C1435400,-0.2698555772945566,0.2698555772945566,-0.4582665201088846,-3.143120954447871,0.04136318906438393,0,C14354.00,MS941441,1994,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT HOME
185801,7,Y3676100,0.2625567354362726,0.2625567354362726,-0.4582665201088846,-3.143120954447871,0.04136318906438393,0,Y36761.00,NUMINHH2016,2016,family/home,NUMBER OF HOUSEHOLD MEMBERS IN HH OF R
185801,8,C6051000,0.19160299460382285,0.19160299460382285,-0.4582665201088846,-3.143120954447871,0.04136318906438393,0,C60510.00,CRES2016,2016,family/home,USUAL RESIDENCE OF CHILD
421001,1,Y1177000,2.0783785508981505,2.0783785508981505,-0.4582665201088846,-6.280371921944213,0.001869203500178862,0,Y11770.00,YASR-67,2000,prior delinquency/contact,EVER/SINCE DATE OF LAST INTERVIEW R BEEN ON PROBATION?
421001,2,Y3456000,-1.7968748552533855,1.7968748552533855,-0.4582665201088846,-6.280371921944213,0.001869203500178862,0,Y34560.00,QES-71A.01,2016,socioeconomic/work,EASIEST WAY FOR R TO REPORT TOTAL EARNINGS/TIME UNIT FOR RATE OF
421001,3,Y2878501,1.1109599375516075,1.1109599375516075,-0.4582665201088846,-6.280371921944213,0.001869203500178862,0,Y28785.01,Q13-3G.01~000026,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT SCHOOL
421001,4,C0008048,-0.7773451069703698,0.7773451069703698,-0.4582665201088846,-6.280371921944213,0.001869203500178862,0,C00080.48,CRES2006,2006,family/home,USUAL RESIDENCE OF CHILD
421001,5,Y2876104,-0.6366301549744546,0.6366301549744546,-0.4582665201088846,-6.280371921944213,0.001869203500178862,0,Y28761.04,Q13-3C.01~000011,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD DOES NOT SEEM TO FEEL SORRY AFTER
421001,6,Y3676100,-0.6081055424184936,0.6081055424184936,-0.4582665201088846,-6.280371921944213,0.001869203500178862,0,Y36761.00,NUMINHH2016,2016,family/home,NUMBER OF HOUSEHOLD MEMBERS IN HH OF R
421001,7,C0781100,-0.5578308448993333,0.5578308448993333,-0.4582665201088846,-6.280371921944213,0.001869203500178862,0,C07811.00,MS880775,1988,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD CHEATS OR TELLS LIES
421001,8,Y3662000,-0.5102701442544838,0.5102701442544838,-0.4582665201088846,-6.280371921944213,0.001869203500178862,0,Y36620.00,YASR-10-1,2016,other,HOW MANY HOURS IN A TYPICAL WEEK R WATCHES TV (CATEGORICAL)
265102,1,C6120500,-2.151545292329966,2.151545292329966,-0.4582665201088846,-5.119555463221966,0.005943147867948796,0,C61205.00,CRES2018,2018,family/home,USUAL RESIDENCE OF CHILD
265102,2,C6051000,-1.711043061347684,1.711043061347684,-0.4582665201088846,-5.119555463221966,0.005943147867948796,0,C60510.00,CRES2016,2016,family/home,USUAL RESIDENCE OF CHILD
265102,3,Y3332600,-1.4907418053330321,1.4907418053330321,-0.4582665201088846,-5.119555463221966,0.005943147867948796,0,Y33326.00,RESTYPE2014,2014,family/home,TYPE OF RESIDENCE R LIVES IN - CONSTRUCTED
265102,4,Y3676400,-0.9207967716500491,0.9207967716500491,-0.4582665201088846,-5.119555463221966,0.005943147867948796,0,Y36764.00,RESTYPE2016,2016,family/home,TYPE OF RESIDENCE R LIVES IN - CONSTRUCTED
265102,5,C5525400,-0.6487362938122276,0.6487362938122276,-0.4582665201088846,-5.119555463221966,0.005943147867948796,0,C55254.00,CRES2012,2012,family/home,USUAL RESIDENCE OF CHILD
265102,6,C5765300,0.5967429346877705,0.5967429346877705,-0.4582665201088846,-5.119555463221966,0.005943147867948796,0,C57653.00,MS-BPI-13,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS IMPULSIVE OR ACTS WITHOUT
265102,7,C3010700,0.5709157553748959,0.5709157553748959,-0.4582665201088846,-5.119555463221966,0.005943147867948796,0,C30107.00,BPI-11,2004,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD DOES NOT SEEM TO FEEL SORRY AFTER
265102,8,C5675400,0.46379803887305976,0.46379803887305976,-0.4582665201088846,-5.119555463221966,0.005943147867948796,0,C56754.00,SCHL-15,2012,school/achievement,SCHOOL: HOW OFTEN DOES TEACHER GIVE CHILD HOMEWORK
484202,1,Y2964011,-1.5091571962282804,1.5091571962282804,-0.4582665201088846,-7.875858210267446,0.00037965867178992415,0,Y29640.11,YASR-72A~000012,2012,other,WHO R WOULD TURN TO FOR HELP WITH EMOTIONAL OR PERSONAL PROBLEM -
484202,2,Y3676100,1.1332190132910387,1.1332190132910387,-0.4582665201088846,-7.875858210267446,0.00037965867178992415,0,Y36761.00,NUMINHH2016,2016,family/home,NUMBER OF HOUSEHOLD MEMBERS IN HH OF R
484202,3,Y3563900,-0.9806967064213181,0.9806967064213181,-0.4582665201088846,-7.875858210267446,0.00037965867178992415,0,Y35639.00,Q12-172,2016,other,HOW MANY (MORE) CHILDREN DOES R EXPECT TO HAVE? (NONE OR SELECT TO
484202,4,Y2876700,-0.949987401549749,0.949987401549749,-0.4582665201088846,-7.875858210267446,0.00037965867178992415,0,Y28767.00,Q13-3D.01~000013,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS IMPULSIVE OR ACTS WITHOUT
484202,5,Y3588703,-0.9188205744542249,0.9188205744542249,-0.4582665201088846,-7.875858210267446,0.00037965867178992415,0,Y35887.03,Q13-3F.01~000028,2016,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HANGS AROUND WITH KIDS WHO GET INTO
484202,6,C0008048,-0.7773451069703698,0.7773451069703698,-0.4582665201088846,-7.875858210267446,0.00037965867178992415,0,C00080.48,CRES2006,2006,family/home,USUAL RESIDENCE OF CHILD
484202,7,Y2876203,-0.766140362043473,0.766140362043473,-0.4582665201088846,-7.875858210267446,0.00037965867178992415,0,Y28762.03,Q13-3C.02~000010,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT HOME
484202,8,Y3456000,-0.6321963656092567,0.6321963656092567,-0.4582665201088846,-7.875858210267446,0.00037965867178992415,0,Y34560.00,QES-71A.01,2016,socioeconomic/work,EASIEST WAY FOR R TO REPORT TOTAL EARNINGS/TIME UNIT FOR RATE OF
75801,1,Y3456000,-1.7968748552533855,1.7968748552533855,-0.4582665201088846,-9.475987201187959,7.666510793221475e-05,0,Y34560.00,QES-71A.01,2016,socioeconomic/work,EASIEST WAY FOR R TO REPORT TOTAL EARNINGS/TIME UNIT FOR RATE OF
75801,2,C1366500,-1.1241476426597905,1.1241476426597905,-0.4582665201088846,-9.475987201187959,7.666510793221475e-05,0,C13665.00,CS942523,1994,school/achievement,CHILD SELF-ADMIN: HOW OFTEN IN LAST YEAR DAMAGED SCHOOL PROPERTY ON
75801,3,Y2616600,-1.0114510343040297,1.0114510343040297,-0.4582665201088846,-9.475987201187959,7.666510793221475e-05,0,Y26166.00,RESTYPE2010,2010,family/home,TYPE OF RESIDENCE R LIVES IN - CONSTRUCTED
75801,4,Y3563900,-0.9806967064213181,0.9806967064213181,-0.4582665201088846,-9.475987201187959,7.666510793221475e-05,0,Y35639.00,Q12-172,2016,other,HOW MANY (MORE) CHILDREN DOES R EXPECT TO HAVE? (NONE OR SELECT TO
75801,5,Y3676400,-0.9207967716500491,0.9207967716500491,-0.4582665201088846,-9.475987201187959,7.666510793221475e-05,0,Y36764.00,RESTYPE2016,2016,family/home,TYPE OF RESIDENCE R LIVES IN - CONSTRUCTED
75801,6,Y2892400,-0.6550043769366697,0.6550043769366697,-0.4582665201088846,-9.475987201187959,7.666510793221475e-05,0,Y28924.00,Q14-16,2012,health,WHEN R LAST SAW DOCTOR FOR TREATMENT OF AN ILLNESS
75801,7,Y3373600,-0.41185453196771304,0.41185453196771304,-0.4582665201088846,-9.475987201187959,7.666510793221475e-05,0,Y33736.00,Q2-43,2016,school/achievement,IN PAST YEAR HOW OFTEN R HAS ATTENDED RELIGIOUS SERVICES
75801,8,C0781300,-0.3800733623128795,0.3800733623128795,-0.4582665201088846,-9.475987201187959,7.666510793221475e-05,0,C07813.00,MS880777,1988,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD ARGUES TOO MUCH
176902,1,Y1255600,0.7094216552197267,0.7094216552197267,-0.4582665201088846,2.9660971412524066,0.951018793537095,1,Y12556.00,Q4-5AB,2002,school/achievement,IN LAST SCHOOL YEAR HOW OFTEN HAS R SEEN A STUDENT CARRY A WEAPON
176902,2,Y1255500,0.6044223622095937,0.6044223622095937,-0.4582665201088846,2.9660971412524066,0.951018793537095,1,Y12555.00,Q4-5AA,2002,school/achievement,HAS R EVER SEEN A STUDENT CARRY A WEAPON ON SCHOOL PROPERTY
176902,3,C2434400,0.3712184723323506,0.3712184723323506,-0.4582665201088846,2.9660971412524066,0.951018793537095,1,C24344.00,MS2-19,2000,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HAS STRONG TEMPER AND LOSES IT
176902,4,C1636400,0.35476582340899904,0.35476582340899904,-0.4582665201088846,2.9660971412524066,0.951018793537095,1,C16364.00,MS961429,1996,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD CHEATS OR TELLS LIES
176902,5,C0008048,0.194489393884684,0.194489393884684,-0.4582665201088846,2.9660971412524066,0.951018793537095,1,C00080.48,CRES2006,2006,family/home,USUAL RESIDENCE OF CHILD
176902,6,C6051000,0.19160299460382285,0.19160299460382285,-0.4582665201088846,2.9660971412524066,0.951018793537095,1,C60510.00,CRES2016,2016,family/home,USUAL RESIDENCE OF CHILD
176902,7,C1562600,0.18058383394607896,0.18058383394607896,-0.4582665201088846,2.9660971412524066,0.951018793537095,1,C15626.00,BPEXTP1996,1996,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL PERCENTILE SCORE TRICHOTOMOUS
176902,8,C0606300,0.17727997998457973,0.17727997998457973,-0.4582665201088846,2.9660971412524066,0.951018793537095,1,C06063.00,CS881515,1988,health,HEALTH: CHILD'S HEIGHT - FEET
113202,1,C2765800,0.970417419247177,0.970417419247177,-0.4582665201088846,2.998605963797661,0.9525111091753422,1,C27658.00,CSAS040B,2002,prior delinquency/contact,CHILD SELF-ADMIN: HOW OFTEN IN LAST YEAR HURT SOMEONE BAD ENOUGH TO
113202,2,C2738500,0.44617536238438016,0.44617536238438016,-0.4582665201088846,2.998605963797661,0.9525111091753422,1,C27385.00,BPI-13,2002,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS IMPULSIVE OR ACTS WITHOUT
113202,3,C1977500,-0.37836466018400433,0.37836466018400433,-0.4582665201088846,2.998605963797661,0.9525111091753422,1,C19775.00,MS984006,1998,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD ARGUES TOO MUCH
113202,4,C2738300,0.3731126160065469,0.3731126160065469,-0.4582665201088846,2.998605963797661,0.9525111091753422,1,C27383.00,BPI-11,2002,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD DOES NOT SEEM TO FEEL SORRY AFTER
113202,5,C1636400,0.35476582340899904,0.35476582340899904,-0.4582665201088846,2.998605963797661,0.9525111091753422,1,C16364.00,MS961429,1996,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD CHEATS OR TELLS LIES
113202,6,C1978000,0.2530158982064865,0.2530158982064865,-0.4582665201088846,2.998605963797661,0.9525111091753422,1,C19780.00,MS984011,1998,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD DOES NOT SEEM TO FEEL SORRY AFTER
113202,7,C1637300,0.24122985204275996,0.24122985204275996,-0.4582665201088846,2.998605963797661,0.9525111091753422,1,C16373.00,MS961447,1996,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS IMPULSIVE OR ACTS WITHOUT
113202,8,C2525700,-0.2144496667748412,0.2144496667748412,-0.4582665201088846,2.998605963797661,0.9525111091753422,1,C25257.00,BPEXTZ2002,2002,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL STANDARD SCORE TRICHOTOMOUS ITEMS
301001,1,Y3332600,-1.4907418053330321,1.4907418053330321,-0.4582665201088846,-3.4761015898616474,0.029999915609347533,0,Y33326.00,RESTYPE2014,2014,family/home,TYPE OF RESIDENCE R LIVES IN - CONSTRUCTED
301001,2,Y2616600,-1.0114510343040297,1.0114510343040297,-0.4582665201088846,-3.4761015898616474,0.029999915609347533,0,Y26166.00,RESTYPE2010,2010,family/home,TYPE OF RESIDENCE R LIVES IN - CONSTRUCTED
301001,3,Y3676400,-0.9207967716500491,0.9207967716500491,-0.4582665201088846,-3.4761015898616474,0.029999915609347533,0,Y36764.00,RESTYPE2016,2016,family/home,TYPE OF RESIDENCE R LIVES IN - CONSTRUCTED
301001,4,C2996600,0.6473590422377492,0.6473590422377492,-0.4582665201088846,-3.4761015898616474,0.029999915609347533,0,C29966.00,HOME-D04,2004,family/home,HOME PART D (10-14 YRS): DOES FAMILY GET A DAILY NEWSPAPER?
301001,5,Y3332300,-0.35660275431524685,0.35660275431524685,-0.4582665201088846,-3.4761015898616474,0.029999915609347533,0,Y33323.00,NUMINHH2014,2014,family/home,NUMBER OF HOUSEHOLD MEMBERS IN HH OF R
301001,6,Y3676100,-0.31788478313357155,0.31788478313357155,-0.4582665201088846,-3.4761015898616474,0.029999915609347533,0,Y36761.00,NUMINHH2016,2016,family/home,NUMBER OF HOUSEHOLD MEMBERS IN HH OF R
301001,7,C3010200,0.2940888417166746,0.2940888417166746,-0.4582665201088846,-3.4761015898616474,0.029999915609347533,0,C30102.00,BPI-06,2004,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD ARGUES TOO MUCH
301001,8,C3048400,-0.2821985119684114,0.2821985119684114,-0.4582665201088846,-3.4761015898616474,0.029999915609347533,0,C30484.00,CSAS049A,2004,other,CHILD SELF-ADMIN: OFTEN GETS IN A JAM BECAUSE R DOES THINGS W/O
111102,1,Y1938701,-0.655816586074982,0.655816586074982,-0.4582665201088846,-2.0681872836262385,0.11222751711216326,0,Y19387.01,YASR-54A~000002,2006,other,"BIRTH CONTROL METHODS R USED - CONDOM, RUBBER"
111102,2,C0578100,-0.5692582474306134,0.5692582474306134,-0.4582665201088846,-2.0681872836262385,0.11222751711216326,0,C05781.00,LOCA1986,1986,school/achievement,MEMORY FOR LOCATION:  TOTAL RAW SCORE
111102,3,C0985000,-0.28604716427755045,0.28604716427755045,-0.4582665201088846,-2.0681872836262385,0.11222751711216326,0,C09850.00,MS901347,1990,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS IMPULSIVE OR ACTS WITHOUT
111102,4,C1435400,-0.2698555772945566,0.2698555772945566,-0.4582665201088846,-2.0681872836262385,0.11222751711216326,0,C14354.00,MS941441,1994,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT HOME
111102,5,C1637300,0.24122985204275996,0.24122985204275996,-0.4582665201088846,-2.0681872836262385,0.11222751711216326,0,C16373.00,MS961447,1996,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS IMPULSIVE OR ACTS WITHOUT
111102,6,C0008048,0.194489393884684,0.194489393884684,-0.4582665201088846,-2.0681872836262385,0.11222751711216326,0,C00080.48,CRES2006,2006,family/home,USUAL RESIDENCE OF CHILD
111102,7,C6051000,0.19160299460382285,0.19160299460382285,-0.4582665201088846,-2.0681872836262385,0.11222751711216326,0,C60510.00,CRES2016,2016,family/home,USUAL RESIDENCE OF CHILD
111102,8,C0005500,-0.18180824261348533,0.18180824261348533,-0.4582665201088846,-2.0681872836262385,0.11222751711216326,0,C00055.00,CMOB,XRND,background,DATE OF BIRTH OF CHILD - MONTH
492001,1,Y1417600,2.2088090198748183,2.2088090198748183,-0.4582665201088846,-1.509516365830469,0.18101047877041973,0,Y14176.00,YASR-67,2002,prior delinquency/contact,EVER/SINCE DATE OF LAST INTERVIEW R BEEN ON PROBATION?
492001,2,C0565800,-1.0526244219943388,1.0526244219943388,-0.4582665201088846,-1.509516365830469,0.18101047877041973,0,C05658.00,MS860536,1986,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HAS STRONG TEMPER AND LOSES IT
492001,3,C0008048,-0.7773451069703698,0.7773451069703698,-0.4582665201088846,-1.509516365830469,0.18101047877041973,0,C00080.48,CRES2006,2006,family/home,USUAL RESIDENCE OF CHILD
492001,4,Y0673400,0.6145993611705819,0.6145993611705819,-0.4582665201088846,-1.509516365830469,0.18101047877041973,0,Y06734.00,YASR-66D,1996,prior delinquency/contact,YASR: EVER BEEN REFERRED TO COURT-RELATED COUNSELING BY
492001,5,C0781100,-0.5578308448993333,0.5578308448993333,-0.4582665201088846,-1.509516365830469,0.18101047877041973,0,C07811.00,MS880775,1988,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD CHEATS OR TELLS LIES
492001,6,Y0971000,0.4677818054724325,0.4677818054724325,-0.4582665201088846,-1.509516365830469,0.18101047877041973,0,Y09710.00,YASR-66F,1998,prior delinquency/contact,YA SELF-REPORT: AGE WHEN FIRST REFERRED TO COURT-RELATED COUNSELING
492001,7,C0781300,0.41335040778310994,0.41335040778310994,-0.4582665201088846,-1.509516365830469,0.18101047877041973,0,C07813.00,MS880777,1988,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD ARGUES TOO MUCH
492001,8,Y2590306,-0.38481119098813066,0.38481119098813066,-0.4582665201088846,-1.509516365830469,0.18101047877041973,0,Y25903.06,Q16-9~000007,2010,behavioral/externalizing,TIPI (HOW WELL R THINKS PAIR OF PERSONALITY TRAITS APPLIES TO R) -
97801,1,Y2616600,-0.8834950494775827,0.8834950494775827,-0.4582665201088846,-4.595526440717325,0.009995975555074052,0,Y26166.00,RESTYPE2010,2010,family/home,TYPE OF RESIDENCE R LIVES IN - CONSTRUCTED
97801,2,C0008048,-0.6889965159835467,0.6889965159835467,-0.4582665201088846,-4.595526440717325,0.009995975555074052,0,C00080.48,CRES2006,2006,family/home,USUAL RESIDENCE OF CHILD
97801,3,Y2892400,-0.6550043769366697,0.6550043769366697,-0.4582665201088846,-4.595526440717325,0.009995975555074052,0,Y28924.00,Q14-16,2012,health,WHEN R LAST SAW DOCTOR FOR TREATMENT OF AN ILLNESS
97801,4,C0781100,-0.5578308448993333,0.5578308448993333,-0.4582665201088846,-4.595526440717325,0.009995975555074052,0,C07811.00,MS880775,1988,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD CHEATS OR TELLS LIES
97801,5,C0781300,-0.3800733623128795,0.3800733623128795,-0.4582665201088846,-4.595526440717325,0.009995975555074052,0,C07813.00,MS880777,1988,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD ARGUES TOO MUCH
97801,6,C0782000,-0.3228954031739286,0.3228954031739286,-0.4582665201088846,-4.595526440717325,0.009995975555074052,0,C07820.00,MS880817,1988,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS IMPULSIVE OR ACTS WITHOUT
97801,7,C1977500,0.3023849778770199,0.3023849778770199,-0.4582665201088846,-4.595526440717325,0.009995975555074052,0,C19775.00,MS984006,1998,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD ARGUES TOO MUCH
97801,8,C0797105,0.2994740443106376,0.2994740443106376,-0.4582665201088846,-4.595526440717325,0.009995975555074052,0,C07971.05,BPEXTP1988,1988,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL PERCENTILE SCORE TRICHOTOMOUS
497304,1,C2466100,1.8646756568594585,1.8646756568594585,-0.4582665201088846,5.667418585756556,0.9965551310021135,1,C24661.00,CSAS040B,2000,prior delinquency/contact,CHILD SELF-ADMIN: HOW OFTEN IN LAST YEAR HURT SOMEONE BAD ENOUGH TO
497304,2,C2466400,1.1226312152798599,1.1226312152798599,-0.4582665201088846,5.667418585756556,0.9965551310021135,1,C24664.00,CSAS040E,2000,school/achievement,CHILD SELF-ADMIN: HOW OFTEN IN LAST YEAR DAMAGED SCHOOL PROPERTY ON
497304,3,C2435600,0.4697879070767863,0.4697879070767863,-0.4582665201088846,5.667418585756556,0.9965551310021135,1,C24356.00,MS2-31,2000,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT SCHOOL
497304,4,C1977500,0.3023849778770199,0.3023849778770199,-0.4582665201088846,5.667418585756556,0.9965551310021135,1,C19775.00,MS984006,1998,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD ARGUES TOO MUCH
497304,5,C0005800,0.1999076368558857,0.1999076368558857,-0.4582665201088846,5.667418585756556,0.9965551310021135,1,C00058.00,BTHORDR,XRND,background,BIRTH ORDER OF CHILD
497304,6,C0008048,0.194489393884684,0.194489393884684,-0.4582665201088846,5.667418585756556,0.9965551310021135,1,C00080.48,CRES2006,2006,family/home,USUAL RESIDENCE OF CHILD
497304,7,C2497600,0.19219785675097636,0.19219785675097636,-0.4582665201088846,5.667418585756556,0.9965551310021135,1,C24976.00,ANTIP2000,2000,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL PERCENTILE SCORE - ALL CHILDREN
497304,8,C2433800,0.19178179928911235,0.19178179928911235,-0.4582665201088846,5.667418585756556,0.9965551310021135,1,C24338.00,MS2-13,2000,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS IMPULSIVE OR ACTS WITHOUT
141402,1,C0942700,1.04507035946465,1.04507035946465,-0.4582665201088846,-1.3329357144084928,0.20867417824143555,0,C09427.00,CS906619,1990,school/achievement,CHILD SELF-ADMINISTERED: DAMAGED SCHOOL PROPERTY ON PURPOSE
141402,2,C0984100,-0.842198247823388,0.842198247823388,-0.4582665201088846,-1.3329357144084928,0.20867417824143555,0,C09841.00,MS901329,1990,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD CHEATS OR TELLS LIES
141402,3,C0008048,-0.7773451069703698,0.7773451069703698,-0.4582665201088846,-1.3329357144084928,0.20867417824143555,0,C00080.48,CRES2006,2006,family/home,USUAL RESIDENCE OF CHILD
141402,4,C0793800,-0.7430923388555362,0.7430923388555362,-0.4582665201088846,-1.3329357144084928,0.20867417824143555,0,C07938.00,ANTI1988,1988,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL RAW SCORE
141402,5,C0781100,0.7363726030577047,0.7363726030577047,-0.4582665201088846,-1.3329357144084928,0.20867417824143555,0,C07811.00,MS880775,1988,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD CHEATS OR TELLS LIES
141402,6,Y3300000,-0.6562078088205748,0.6562078088205748,-0.4582665201088846,-1.3329357144084928,0.20867417824143555,0,Y33000.00,Q15-143,2014,family/home,HOW OFTEN R OR HOUSEHOLD PUTS OFF BUYING SOMETHING NECESSARY (SUCH
141402,7,Y3332300,0.6285223138617277,0.6285223138617277,-0.4582665201088846,-1.3329357144084928,0.20867417824143555,0,Y33323.00,NUMINHH2014,2014,family/home,NUMBER OF HOUSEHOLD MEMBERS IN HH OF R
141402,8,C0565800,-0.49263521722692816,0.49263521722692816,-0.4582665201088846,-1.3329357144084928,0.20867417824143555,0,C05658.00,MS860536,1986,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HAS STRONG TEMPER AND LOSES IT
454401,1,Y3456000,-1.7968748552533855,1.7968748552533855,-0.4582665201088846,-10.773162890131054,2.0953940380559772e-05,0,Y34560.00,QES-71A.01,2016,socioeconomic/work,EASIEST WAY FOR R TO REPORT TOTAL EARNINGS/TIME UNIT FOR RATE OF
454401,2,Y3563900,-0.9806967064213181,0.9806967064213181,-0.4582665201088846,-10.773162890131054,2.0953940380559772e-05,0,Y35639.00,Q12-172,2016,other,HOW MANY (MORE) CHILDREN DOES R EXPECT TO HAVE? (NONE OR SELECT TO
454401,3,Y3588703,-0.9188205744542249,0.9188205744542249,-0.4582665201088846,-10.773162890131054,2.0953940380559772e-05,0,Y35887.03,Q13-3F.01~000028,2016,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HANGS AROUND WITH KIDS WHO GET INTO
454401,4,Y3588200,-0.911464140358897,0.911464140358897,-0.4582665201088846,-10.773162890131054,2.0953940380559772e-05,0,Y35882.00,Q13-3E.02~000019,2016,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HAS STRONG TEMPER AND LOSES IT
454401,5,Y3586903,-0.796368908528193,0.796368908528193,-0.4582665201088846,-10.773162890131054,2.0953940380559772e-05,0,Y35869.03,Q13-3C.01~000010,2016,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT HOME
454401,6,C0008048,-0.7773451069703698,0.7773451069703698,-0.4582665201088846,-10.773162890131054,2.0953940380559772e-05,0,C00080.48,CRES2006,2006,family/home,USUAL RESIDENCE OF CHILD
454401,7,Y2892400,-0.6550043769366697,0.6550043769366697,-0.4582665201088846,-10.773162890131054,2.0953940380559772e-05,0,Y28924.00,Q14-16,2012,health,WHEN R LAST SAW DOCTOR FOR TREATMENT OF AN ILLNESS
454401,8,Y2876103,-0.6498641602751754,0.6498641602751754,-0.4582665201088846,-10.773162890131054,2.0953940380559772e-05,0,Y28761.03,Q13-3C.01~000010,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT HOME
136201,1,C2996600,0.6473590422377492,0.6473590422377492,-0.4582665201088846,2.2311251356082975,0.9030099464395999,1,C29966.00,HOME-D04,2004,family/home,HOME PART D (10-14 YRS): DOES FAMILY GET A DAILY NEWSPAPER?
136201,2,C3420700,0.42052600159923553,0.42052600159923553,-0.4582665201088846,2.2311251356082975,0.9030099464395999,1,C34207.00,MS-BPI-11,2006,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD DOES NOT SEEM TO FEEL SORRY AFTER
136201,3,C1980000,-0.3849799847642784,0.3849799847642784,-0.4582665201088846,2.2311251356082975,0.9030099464395999,1,C19800.00,MS984031,1998,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT SCHOOL
136201,4,C2434400,0.3712184723323506,0.3712184723323506,-0.4582665201088846,2.2311251356082975,0.9030099464395999,1,C24344.00,MS2-19,2000,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HAS STRONG TEMPER AND LOSES IT
136201,5,C3604000,-0.31691615966522424,0.31691615966522424,-0.4582665201088846,2.2311251356082975,0.9030099464395999,1,C36040.00,NHFCHD2008,2008,family/home,# FEMALE HH MEMBERS UNDER 18 IN HOUSEHOLD OF MOTHER
136201,6,C2521400,0.21875942630111955,0.21875942630111955,-0.4582665201088846,2.2311251356082975,0.9030099464395999,1,C25214.00,NH6_112002,2002,family/home,# HOUSEHOLD MEMBERS AGED 6 - 11 IN HOUSEHOLD OF MOTHER
136201,7,C0005700,0.2034716881438017,0.2034716881438017,-0.4582665201088846,2.2311251356082975,0.9030099464395999,1,C00057.00,CYRB,XRND,background,DATE OF BIRTH OF CHILD - YEAR
