csv_code,coefficient,mean_abs_shap_logit,mean_shap_logit,ref_id,variable,survey_year,feature_group,question
Y1668800,-0.0476401566804091,0.0025364082390260034,-0.0005522326915675739,Y16688.00,YASR-65A~000001,2004,prior delinquency/contact,CHARGES R MOST RECENTLY CONVICTED OF - ASSAULT
C6033200,-0.01751268719731877,0.002531244654637267,0.00012516698318858706,C60332.00,MS-BPI-19,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HAS STRONG TEMPER AND LOSES IT
C6052700,-0.04834765923471713,0.0025223030908998892,0.0011326114274946102,C60527.00,BPEXTR2016,2016,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL SCORE TRICHOTOMOUS ITEMS
Y2877300,0.009708423328301982,0.002519886099945668,0.0001705849374483711,Y28773.00,Q13-3E.01~000019,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HAS STRONG TEMPER AND LOSES IT
Y0968700,-0.06541121023349743,0.002424569243934266,-0.00030417591061508275,Y09687.00,YASR-65A~000004,1998,prior delinquency/contact,YA SELF-REPORT: EVER CONVICTED OF FENCING/RECEIVING/SELLING STOLEN
Y3396400,-0.03740291202523424,0.002423921705296011,-0.0006072969737002177,Y33964.00,Q4-5AA,2016,school/achievement,HAS R EVER SEEN A STUDENT CARRY A WEAPON ON SCHOOL PROPERTY
Y0378700,0.021134235548200393,0.0024194681870965042,0.0006628459514867145,Y03787.00,YASR-67,1994,prior delinquency/contact,YA SELF-REPORT: EVER BEEN ON PROBATION?
Y2961700,0.07704773361344806,0.002417014511568567,-0.002417014511568567,Y29617.00,YASR-69B,2012,socioeconomic/work,WAS ANY OF VOLUNTEER WORK R HAS DONE COURT ORDERED?
Y0379800,-0.04144691466500204,0.002410105026903589,-0.00021151144091437177,Y03798.00,YASR-66E,1994,prior delinquency/contact,YA SELF-REPORT: NUMBER OF TIMES REFERRED TO COURT-RELATED
C1435000,0.003962607239203177,0.0023917494155308865,4.150936516766863e-05,C14350.00,MS941433,1994,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD ARGUES TOO MUCH
C1366200,0.006541320890840406,0.002376267935441508,0.0002783923349014797,C13662.00,CS942517,1994,prior delinquency/contact,CHILD SELF-ADMIN: HOW OFTEN IN LAST YEAR HURT SOMEONE BAD ENOUGH TO
Y3586405,-0.011703774158833393,0.002351058220199691,0.0004353639889381319,Y35864.05,Q13-3A.02~000006,2016,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD ARGUES TOO MUCH
Y3247900,-0.025396575691196768,0.002320397176759388,0.0005599724875294433,Y32479.00,Q13-3E.03~000019,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HAS STRONG TEMPER AND LOSES IT
Y1667300,0.02857109017495354,0.0023196425473928192,-0.0005213831956023571,Y16673.00,YASR-60C,2004,prior delinquency/contact,HOW MANY TIMES IN LAST YEAR R HURT SOMEONE BADLY ENOUGH TO NEED
C5808000,-0.013083961448751678,0.002254126413850905,0.0002723361582747557,C58080.00,ANTIZX2014,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL STANDARD SCORE - SAME SEX
Y2959900,0.12151686952258965,0.002251155046747356,-0.0002821629846150714,Y29599.00,YASR-66,2012,prior delinquency/contact,EVER/SINCE DATE OF LAST INTERVIEW R BEEN SENTENCED TO A CORRECTIONS
C5967900,0.06448082430391484,0.0022382604554156676,0.0008961742542577799,C59679.00,CSAS040E,2014,school/achievement,CHILD SELF-ADMIN: HOW OFTEN IN LAST YEAR DAMAGED SCHOOL PROPERTY ON
Y0968600,-0.01619272579619973,0.0022122959954356575,-0.00037796365653333354,Y09686.00,YASR-65A~000003,1998,prior delinquency/contact,YA SELF-REPORT: EVER CONVICTED OF THEFT?
Y0673500,0.04480278082005739,0.002206445873871355,-0.0004394154966701289,Y06735.00,YASR-66E,1996,prior delinquency/contact,YA SELF-REPORT: NUMBER OF TIMES REFERRED TO COURT-RELATED
Y4276400,-0.156858726997079,0.002182921365615078,0.002182921365615078,Y42764.00,YASR-67,2018,prior delinquency/contact,EVER/SINCE DATE OF LAST INTERVIEW R BEEN ON PROBATION?
C3045800,0.03369072307998708,0.002182684032783804,-0.0017436016452123061,C30458.00,CSAS040E,2004,school/achievement,CHILD SELF-ADMIN: HOW OFTEN IN LAST YEAR DAMAGED SCHOOL PROPERTY ON
C3104400,-0.005212762959445126,0.002130073779476569,7.652464239818762e-05,C31044.00,BPEXTR2006,2006,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL SCORE TRICHOTOMOUS ITEMS
C3986600,0.09822684912753979,0.002052171975601331,-0.002052171975601331,C39866.00,BPMIS22010,2010,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL RAW SCORE TRICHOTOMOUS ITEMS -
Y3247800,-0.00904539572852472,0.002019412923909465,0.0002044698213370901,Y32478.00,Q13-3E.02~000019,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HAS STRONG TEMPER AND LOSES IT
C0576706,-0.005164450125453069,0.0020033340505560123,8.757688426269524e-05,C05767.06,BPEXTZ1986,1986,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL STANDARD SCORE TRICHOTOMOUS ITEMS
Y3246103,0.016272929765361353,0.001993567289387231,0.0006395895218041624,Y32461.03,Q13-3A.03~000004,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD CHEATS OR TELLS LIES
Y0969100,-0.05649298172061092,0.001969710889080323,-0.001969710889080323,Y09691.00,YASR-65A~000008,1998,substance/risk behavior,YA SELF-REPORT: EVER CONVICTED OF SELLING MARIJUANA OR HASHISH?
Y3245905,0.0070506417399695395,0.0019322024029758554,0.00035402560447553636,Y32459.05,Q13-3A.01~000006,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD ARGUES TOO MUCH
Y0970200,0.017337377106151044,0.0019273055911715466,-0.0002426759784005639,Y09702.00,YASR-66,1998,prior delinquency/contact,YASR: EVER BEEN SENTENCED TO A CORRECTIONS INSTITUTION/JAIL/REFORM
Y0671200,-0.022044552841872015,0.0019133898668429465,0.0002301537332116103,Y06712.00,YASR-65A~000003,1996,prior delinquency/contact,YA SELF-REPORT: EVER CONVICTED OF THEFT?
Y0379100,-0.02330780190448772,0.0018873430942155374,-0.0007571425071244412,Y03791.00,YASR-66,1994,prior delinquency/contact,YASR: EVER BEEN SENTENCED TO A CORRECTIONS INSTITUTION/JAIL/REFORM
Y0672300,0.032878972820162056,0.00186493395834857,0.00026673657022301676,Y06723.00,YASR-65B,1996,prior delinquency/contact,YA SELF-REPORT: EVER BEEN CONVICTED OF ANYTHING IN ADULT COURT?
Y0674200,0.038972759288792194,0.0018037865668451658,0.0007225669086438578,Y06742.00,YASR-69B,1996,socioeconomic/work,YA SELF-REPORT: WAS VOLUNTEER WORK COURT ORDERED?
C6100700,-0.032387467570910475,0.0017650246588508574,-0.0007154863834590691,C61007.00,MS-BPI-13,2016,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS IMPULSIVE OR ACTS WITHOUT
Y1176807,0.064092465803312,0.0017060608505587288,0.000370976797053588,Y11768.07,YASR-65A~000008,2000,substance/risk behavior,CHARGES R MOST RECENTLY CONVICTED OF - SELLING OF MARIJUANA OR
C5531600,0.005772453090362652,0.0016836563161527214,2.5249580471147283e-05,C55316.00,ANTIPX2012,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL PERCENTILE SCORE - SAME SEX
C0944800,0.02451863917451551,0.0016742314117485157,0.0003128003821545738,C09448.00,CS906661,1990,substance/risk behavior,CHILD SELF-ADMINISTERED: HAVE YOU EVER USED MARIJUANA
Y2345100,-0.0438705450986758,0.0016729588092488517,0.0009624393239846946,Y23451.00,Q4-5AB,2010,school/achievement,IN LAST SCHOOL YEAR HOW OFTEN HAS R SEEN A STUDENT CARRY A WEAPON
C5767200,-0.013742143751061505,0.0016359834472678464,0.000589695622075482,C57672.00,MS-BPI-31,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT SCHOOL
Y1176801,0.07708458625522707,0.0016104642373125733,-0.0016104642373125733,Y11768.01,YASR-65A~000002,2000,prior delinquency/contact,CHARGES R MOST RECENTLY CONVICTED OF - ROBBERY
Y3586904,0.006495904269073965,0.0016052906327141138,0.00019704625478596735,Y35869.04,Q13-3C.01~000011,2016,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD DOES NOT SEEM TO FEEL SORRY AFTER
Y0377500,-0.01395683123772097,0.0015977918432548174,0.0004377366316566127,Y03775.00,YASR-65A~000003,1994,prior delinquency/contact,YA SELF-REPORT: EVER CONVICTED OF THEFT?
C3104300,-0.019328257345718684,0.0015889073845131434,2.2839623798793103e-05,C31043.00,BPMIS22006,2006,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL RAW SCORE TRICHOTOMOUS ITEMS -
Y0969200,-0.07070858787888025,0.0015561670835542766,-0.00041027127071852727,Y09692.00,YASR-65A~000009,1998,substance/risk behavior,YA SELF-REPORT: EVER CONVICTED OF POSSESSION/USE OF ILLICIT DRUGS?
Y2674600,-0.030575944918091125,0.0015556695417284648,0.0009197075966043309,Y26746.00,Q4-5AB,2012,school/achievement,IN LAST SCHOOL YEAR HOW OFTEN HAS R SEEN A STUDENT CARRY A WEAPON
C2797600,0.0025607654006279492,0.0015495976953764773,-5.251352264463826e-05,C27976.00,ANTIZ2004,2004,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL STANDARD SCORE - ALL CHILDREN
C3946600,-0.004422195060827676,0.0015175332181343651,-2.6759829392287646e-05,C39466.00,MS-BPI-11,2008,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD DOES NOT SEEM TO FEEL SORRY AFTER
C1798200,0.002588566825609661,0.0014983528398487562,-0.00015770137977335965,C17982.00,BPEXTR1998,1998,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL SCORE TRICHOTOMOUS ITEMS
C0945000,-0.024514381975528653,0.0014758224479861778,0.00011352480369124498,C09450.00,CS906665,1990,substance/risk behavior,CHILD SELF-ADMINISTERED: R'S AGE WHEN FIRST USED MARIJUANA
Y1940900,0.048904671536103464,0.00147172297324692,0.00011304020594365208,Y19409.00,YASR-60F,2006,school/achievement,HOW MANY TIMES IN LAST YEAR R DAMAGED SCHOOL PROPERTY ON PURPOSE
Y0376900,-0.022866558123002825,0.001464432474675771,6.819521783232715e-05,Y03769.00,YASR-63,1994,prior delinquency/contact,YA SELF-REPORT: NUMBER OF TIMES BEEN CONVICTED OF SOMETHING
Y2958300,0.09732187069110208,0.0014639902567035478,0.00011236227740525825,Y29583.00,YASR-60C,2012,prior delinquency/contact,HOW MANY TIMES IN LAST YEAR R HURT SOMEONE BADLY ENOUGH TO NEED
Y2608500,0.10499332148591155,0.001460838284768876,-0.001460838284768876,Y26085.00,YASR-60F,2010,school/achievement,HOW MANY TIMES IN LAST YEAR R DAMAGED SCHOOL PROPERTY ON PURPOSE
Y3670801,0.03772154176071584,0.00139780319940918,-0.00017536230903888,Y36708.01,YASR-60B-J~000002,2016,prior delinquency/contact,HOW MANY TIMES IN LAST YEAR R HURT SOMEONE BADLY ENOUGH TO NEED
Y0670500,0.00553222100844407,0.0013974489039912728,7.436736068251469e-05,Y06705.00,YASR-62A,1996,prior delinquency/contact,YASR: EVER BEEN CONVICTED OF CHARGES OTHER THAN MINOR TRAFFIC
Y3246704,-0.01972469610394247,0.00139317226272915,-0.0001149162802610298,Y32467.04,Q13-3C.03~000011,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD DOES NOT SEEM TO FEEL SORRY AFTER
Y1176804,-0.09457516155646645,0.0013161533615018617,0.0013161533615018617,Y11768.04,YASR-65A~000005,2000,prior delinquency/contact,CHARGES R MOST RECENTLY CONVICTED OF - DESTRUCTION OF PROPERTY
Y0377400,0.05078850252991722,0.0012947439474985032,0.0004715954775656803,Y03774.00,YASR-65A~000002,1994,prior delinquency/contact,YA SELF-REPORT: EVER CONVICTED OF ROBBERY?
Y2875505,0.0048728326722905484,0.0012786910248253197,2.965379919322171e-05,Y28755.05,Q13-3A.01~000006,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD ARGUES TOO MUCH
C5965500,-0.011819374980676757,0.0012711132850331244,-0.00045291010640873626,C59655.00,CSAS024A,2014,peer/neighborhood,CHILD SELF-ADMIN: HAS CHILD EVER SEEN STUDENT CARRY A WEAPON ON
C0733100,0.04770658038710706,0.0012698891842022149,0.00027613283665353904,C07331.00,CS884250,1988,substance/risk behavior,CHILD SELF-ADMINISTERED: HAVE YOU EVER USED MARIJUANA
Y3248503,-0.04155777525132513,0.001250883751372064,9.607797081179495e-05,Y32485.03,Q13-3F.03~000028,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HANGS AROUND WITH KIDS WHO GET INTO
Y3248403,0.01736758570076224,0.0012459837618722391,-0.00016105617025614143,Y32484.03,Q13-3F.02~000028,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HANGS AROUND WITH KIDS WHO GET INTO
C5699600,-0.050868607028686834,0.001232639326209759,-0.001232639326209759,C56996.00,CSAS057B,2012,substance/risk behavior,CHILD SELF-ADMIN: CHILD'S AGE WHEN FIRST DRANK ALCOHOL MORE THAN
Y0376800,0.007543889522365393,0.0012289350506085556,0.00023691315583635906,Y03768.00,YASR-62A,1994,prior delinquency/contact,YASR: EVER BEEN CONVICTED OF CHARGES OTHER THAN MINOR TRAFFIC
Y0969000,-0.02787044513649493,0.001227390067893812,-0.000323922951268381,Y09690.00,YASR-65A~000007,1998,substance/risk behavior,YA SELF-REPORT: EVER CONVICTED OF POSSESSION OF MARIJUANA OR
C3049700,0.01647453505564422,0.0012013610180105023,-2.046284817960415e-05,C30497.00,CSAS056B,2004,substance/risk behavior,CHILD SELF-ADMIN: CHILD'S AGE WHEN FIRST DRANK ALCOHOL
C0993800,-0.002063697914087287,0.0011981111312653983,1.890664289807213e-05,C09938.00,ANTI1990,1990,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL RAW SCORE
Y2258100,-0.02752822535674882,0.001178354549694201,-0.000605853928518808,Y22581.00,YASR-65A~000001,2008,prior delinquency/contact,CHARGES R MOST RECENTLY CONVICTED OF - ASSAULT
C2769800,0.023377291286773464,0.001125759148126015,0.000598718142035265,C27698.00,CSAS056B,2002,substance/risk behavior,CHILD SELF-ADMIN: CHILD'S AGE WHEN FIRST DRANK ALCOHOL
Y3246703,-0.008573328891129259,0.0011194331734654353,-0.0004069783130271605,Y32467.03,Q13-3C.03~000010,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT HOME
Y3031000,0.09440001560928603,0.0010898174689148667,-0.0004359269875659462,Y30310.00,Q4-5AB,2014,school/achievement,IN LAST SCHOOL YEAR HOW OFTEN HAS R SEEN A STUDENT CARRY A WEAPON
C6102600,0.10360793609231295,0.0010808549034994096,0.0010808549034994096,C61026.00,MS-BPI-31,2016,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT SCHOOL
C5808100,-0.006407867691590698,0.0010718499939489968,8.670752573459477e-05,C58081.00,ANTIZ2014,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL STANDARD SCORE - ALL CHILDREN
Y2257500,-0.05648561027435144,0.0010464215144554245,0.00013115996524130208,Y22575.00,YASR-61B,2008,school/achievement,IN LAST YEAR R EVER GOTTEN INTO A PHYSICAL FIGHT AT SCHOOL OR WORK
Y0379900,-0.022576118468125572,0.0010445102460043465,0.000924181622783116,Y03799.00,YASR-66F,1994,prior delinquency/contact,YA SELF-REPORT: AGE WHEN FIRST REFERRED TO COURT-RELATED COUNSELING
Y3587600,-0.004044370417568076,0.0010357250041093955,0.00013329286793145777,Y35876.00,Q13-3D.02~000013,2016,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS IMPULSIVE OR ACTS WITHOUT
Y2876303,0.010873831238976853,0.0010312705273160389,-0.00020191423662500218,Y28763.03,Q13-3C.03~000010,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT HOME
C2770600,-0.07688732580506488,0.0009622247473762995,-0.000593219206990325,C27706.00,CSAS063,2002,substance/risk behavior,CHILD SELF-ADMIN: CHILD'S AGE WHEN FIRST USED MARIJUANA
Y3671500,0.13674771465429741,0.0009504879652104239,-0.0009504879652104239,Y36715.00,YASR-66,2016,prior delinquency/contact,EVER/SINCE DATE OF LAST INTERVIEW R BEEN SENTENCED TO A CORRECTIONS
C3948300,-0.004925167232846221,0.0009344797201911996,-0.00014217290986570034,C39483.00,MS-BPI-28,2008,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HANGS AROUND WITH KIDS WHO GET INTO
C6053500,0.021058483093254008,0.0009296435319709721,-0.0005884904630110972,C60535.00,ANTI2016,2016,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL RAW SCORE
Y3586505,-0.017612547649599554,0.0009181120714010903,0.00034805640665647283,Y35865.05,Q13-3A.03~000006,2016,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD ARGUES TOO MUCH
C3873700,-0.026177928273218323,0.0009012570636740747,-0.00014846649582815017,C38737.00,CSAS056B,2008,substance/risk behavior,CHILD SELF-ADMIN: CHILD'S AGE WHEN FIRST DRANK ALCOHOL
C3370200,0.015782358874952624,0.0008998398849518547,0.0006747585386064331,C33702.00,CSAS057B,2006,substance/risk behavior,CHILD SELF-ADMIN: CHILD'S AGE WHEN FIRST DRANK ALCOHOL MORE THAN
C3370000,-0.017403007185926363,0.0008991132636657551,-0.00018503958906427258,C33700.00,CSAS056B,2006,substance/risk behavior,CHILD SELF-ADMIN: CHILD'S AGE WHEN FIRST DRANK ALCOHOL
Y3249101,0.04044558635357447,0.0008903780642923322,0.00023536956620339748,Y32491.01,Q13-3G.03~000026,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT SCHOOL
C1794500,0.0014840437719630304,0.0008788781253161365,-8.05770032390825e-05,C17945.00,ANTI1998,1998,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL RAW SCORE
Y2258200,0.017258038102441434,0.000858789589966082,0.00026004061375563275,Y22582.00,YASR-66,2008,prior delinquency/contact,EVER/SINCE DATE OF LAST INTERVIEW R BEEN SENTENCED TO A CORRECTIONS
Y3588803,-0.008655518268956637,0.0008506511139922675,0.0005518822813406255,Y35888.03,Q13-3F.02~000028,2016,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HANGS AROUND WITH KIDS WHO GET INTO
C0783700,-0.0020190660850291694,0.0008422353397269287,7.407845513958052e-07,C07837.00,MS880834,1988,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HANGS AROUND WITH KIDS WHO GET INTO
C6053600,-0.015240260639675303,0.0008366786741918065,0.00058333547519541,C60536.00,ANTIPX2016,2016,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL PERCENTILE SCORE - SAME SEX
C2254614,-0.04410975103261756,0.0008171531165834319,0.00010242313722274881,C22546.14,HLTH-5A~000016,2000,health,CHILD HEALTH: TYPE OF LIMITING CONDITION
Y3325704,0.07759186086419799,0.000809450959548017,-0.000809450959548017,Y33257.04,YASR-60B-J~000005,2014,school/achievement,HOW MANY TIMES IN LAST YEAR R DAMAGED SCHOOL PROPERTY ON PURPOSE
C6100400,0.019798928561947794,0.0008028888044984265,0.00016106838109825394,C61004.00,MS-BPI-10,2016,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT HOME
Y0378600,-0.02537003540872237,0.000792383692386829,-0.0004405616265757841,Y03786.00,YASR-65B,1994,prior delinquency/contact,YA SELF-REPORT: EVER BEEN CONVICTED OF ANYTHING IN ADULT COURT?
C2589000,0.0023260364456144872,0.0007841704265657189,-3.4798284450384757e-05,C25890.00,MAT_GRD,2002,school/achievement,PIAT MATH: CHILD GRADE IN SCHOOL
Y0671300,-0.03461569223057167,0.000761828264990012,-0.00020085005887212715,Y06713.00,YASR-65A~000004,1996,prior delinquency/contact,YA SELF-REPORT: EVER CONVICTED OF FENCING/RECEIVING/SELLING STOLEN
C1588800,-0.0034752009042681993,0.0007605363664128067,-4.3713740787583836e-05,C15888.00,CS960823,1996,school/achievement,CHILD SELF-ADMIN: HOW OFTEN IN LAST YEAR DAMAGED SCHOOL PROPERTY ON
C2496500,0.011571866119609841,0.000736950361523964,1.3271040977844147e-05,C24965.00,BPMIS22000,2000,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL RAW SCORE TRICHOTOMOUS ITEMS -
Y3326200,0.048053096164109875,0.0007229490652951731,5.548684702825688e-05,Y33262.00,YASR-65A~000001,2014,prior delinquency/contact,CHARGES R MOST RECENTLY CONVICTED OF - ASSAULT
C1140400,-0.004022730099653125,0.0007221497272999149,-2.1654271855336775e-05,C11404.00,CS926865,1992,substance/risk behavior,CHILD SELF-ADMINISTERED: CHILD'S AGE WHEN FIRST USED MARIJUANA
C2770000,0.06398324181789149,0.0007063854945661824,0.0004731242137265306,C27700.00,CSAS057B,2002,substance/risk behavior,CHILD SELF-ADMIN: CHILD'S AGE WHEN FIRST DRANK ALCOHOL MORE THAN
C3105600,-0.0013088175406150814,0.0007048012872532662,6.958389345303504e-06,C31056.00,ANTIZ2006,2006,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL STANDARD SCORE - ALL CHILDREN
Y2877500,0.008587779851877529,0.0006933417257544394,1.4128893374388805e-05,Y28775.00,Q13-3E.03~000019,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HAS STRONG TEMPER AND LOSES IT
Y1417406,-0.02709695593260399,0.0006907787775137981,0.00025160816399509193,Y14174.06,YASR-65A~000007,2002,substance/risk behavior,CHARGES R MOST RECENTLY CONVICTED OF - POSSESSION OF MARIJUANA OR
Y1942106,-0.04880913278253788,0.0006792513290645883,0.0006792513290645883,Y19421.06,YASR-65A~000007,2006,substance/risk behavior,CHARGES R MOST RECENTLY CONVICTED OF - POSSESSION OF MARIJUANA OR
Y3246604,0.0031392024179916858,0.0006762592446402263,-0.00014855625570406753,Y32466.04,Q13-3C.02~000011,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD DOES NOT SEEM TO FEEL SORRY AFTER
Y2878003,0.014410204988366713,0.0006344289917500922,0.00016743341563009342,Y28780.03,Q13-3F.02~000028,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HANGS AROUND WITH KIDS WHO GET INTO
Y4275601,0.09065401284092524,0.0006301059467147943,-0.0006301059467147943,Y42756.01,YASR-60B-J~000002,2018,prior delinquency/contact,HOW MANY TIMES IN LAST YEAR R HURT SOMEONE BADLY ENOUGH TO NEED
C2526200,0.0010173698226279833,0.0006254773186984373,-5.669626721576475e-05,C25262.00,ANTIZX2002,2002,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL STANDARD SCORE - SAME SEX
C0733300,-0.05546379779184937,0.0006031856477212526,-0.0002935612850491496,C07333.00,CS884252,1988,substance/risk behavior,CHILD SELF-ADMINISTERED: R'S AGE WHEN FIRST USED MARIJUANA
Y2609800,0.05141051724399283,0.0005946228838270643,0.00023784915353082533,Y26098.00,YASR-66,2010,prior delinquency/contact,EVER/SINCE DATE OF LAST INTERVIEW R BEEN SENTENCED TO A CORRECTIONS
Y0671700,-0.0319877360909647,0.0005566900922820981,-0.0005566900922820981,Y06717.00,YASR-65A~000008,1996,substance/risk behavior,YA SELF-REPORT: EVER CONVICTED OF SELLING MARIJUANA OR HASHISH?
Y3246903,-0.046570813170931834,0.0005375054209331659,-0.0005375054209331659,Y32469.03,Q13-3C.05~000010,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT HOME
Y0671600,-0.008761651699813553,0.000527472402454633,4.05748001888179e-05,Y06716.00,YASR-65A~000007,1996,substance/risk behavior,YA SELF-REPORT: EVER CONVICTED OF POSSESSION OF MARIJUANA OR
Y1669300,0.017326107285440075,0.000521513626434924,4.005645682391215e-05,Y16693.00,YASR-69B,2004,socioeconomic/work,WAS ANY OF VOLUNTEER WORK R HAS DONE COURT ORDERED?
C5531800,0.0018565702012122306,0.0005001233929748936,1.1325799026393763e-05,C55318.00,ANTIZX2012,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL STANDARD SCORE - SAME SEX
Y0377700,-0.01659489442395676,0.0004995042122713354,3.836595612848415e-05,Y03777.00,YASR-65A~000005,1994,prior delinquency/contact,YA SELF-REPORT: EVER CONVICTED OF DESTRUCTION OF PROPERTY?
C6101300,-0.028696815042166385,0.0004994174194946638,-0.0004994174194946638,C61013.00,MS-BPI-19,2016,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HAS STRONG TEMPER AND LOSES IT
C0944500,-0.00159029789677655,0.0004648046377288963,7.537047875828695e-06,C09445.00,CS906655,1990,substance/risk behavior,CHILD SELF-ADMINISTERED: HAVE YOU EVER DRUNK ALCOHOL
Y2876304,0.00767005926850751,0.0004616313086245008,-3.5510100663423103e-05,Y28763.04,Q13-3C.03~000011,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD DOES NOT SEEM TO FEEL SORRY AFTER
Y1942100,0.015316478838166576,0.00046102406567795524,3.541037020998674e-05,Y19421.00,YASR-65A~000001,2006,prior delinquency/contact,CHARGES R MOST RECENTLY CONVICTED OF - ASSAULT
Y3586503,-0.008869284479221288,0.0004524863144968393,-0.00016499500970602998,Y35865.03,Q13-3A.03~000004,2016,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD CHEATS OR TELLS LIES
C3608000,-0.0037013595662890994,0.0004243586696342483,6.475429939743496e-05,C36080.00,BPMIS22008,2008,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL RAW SCORE TRICHOTOMOUS ITEMS -
C5116300,0.0019828855799122105,0.0004200150992969028,-2.0731970127604204e-05,C51163.00,CSAS024A,2010,peer/neighborhood,CHILD SELF-ADMIN: HAS CHILD EVER SEEN STUDENT CARRY A WEAPON ON
Y0671800,-0.01908390508895599,0.00042000195189837174,-0.00011073022706279124,Y06718.00,YASR-65A~000009,1996,substance/risk behavior,YA SELF-REPORT: EVER CONVICTED OF POSSESSION/USE OF ILLICIT DRUGS?
C1195500,-0.000733175857308977,0.0004067569358403988,3.473363902434395e-05,C11955.00,ANTIZ1992,1992,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL STANDARD SCORE - ALL CHILDREN
Y2875703,0.005246447289780523,0.0003888220074598437,4.886898633016293e-05,Y28757.03,Q13-3A.03~000004,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD CHEATS OR TELLS LIES
Y1668804,0.0539245263094926,0.0003748114797853763,-0.0003748114797853763,Y16688.04,YASR-65A~000005,2004,prior delinquency/contact,CHARGES R MOST RECENTLY CONVICTED OF - DESTRUCTION OF PROPERTY
Y3246303,-0.046080844154142535,0.00037252097133502456,-0.00037252097133502456,Y32463.03,Q13-3A.05~000004,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD CHEATS OR TELLS LIES
