C0000100,C0005700,predictor_cutoff_year,persistent_violence_contact_age15_25,n_original_bol_features_pre15_by_year
951605,1986.0,2001.0,0.0,283
951701,1977.0,1992.0,0.0,82
951702,1979.0,1994.0,0.0,105
952101,1977.0,1992.0,0.0,82
952202,1983.0,1998.0,0.0,201
952301,1979.0,1994.0,1.0,105
952303,1984.0,1999.0,0.0,250
952304,1987.0,2002.0,0.0,283
952901,1978.0,1993.0,0.0,105
952902,1979.0,1994.0,0.0,105
952903,1984.0,1999.0,0.0,250
953001,1983.0,1998.0,0.0,201
953201,1982.0,1997.0,0.0,201
953202,1985.0,2000.0,0.0,250
953601,1985.0,2000.0,0.0,250
953602,1985.0,2000.0,1.0,250
953701,1981.0,1996.0,0.0,155
953702,1983.0,1998.0,0.0,201
953703,1984.0,1999.0,0.0,250
953704,1985.0,2000.0,1.0,250
954201,1980.0,1995.0,0.0,150
954202,1982.0,1997.0,0.0,201
955401,1978.0,1993.0,0.0,105
955402,1979.0,1994.0,1.0,105
955403,1983.0,1998.0,1.0,201
955601,1976.0,1991.0,1.0,81
955602,1978.0,1993.0,0.0,105
955701,1978.0,1993.0,0.0,105
955801,1982.0,1997.0,0.0,201
956701,1984.0,1999.0,0.0,250
957401,1976.0,1991.0,0.0,81
957402,1978.0,1993.0,1.0,105
957501,1976.0,1991.0,0.0,81
957502,1977.0,1992.0,1.0,82
957503,1982.0,1997.0,0.0,201
957802,1981.0,1996.0,0.0,155
957803,1982.0,1997.0,0.0,201
957804,1986.0,2001.0,0.0,283
960901,1984.0,1999.0,0.0,250
961901,1981.0,1996.0,0.0,155
961902,1986.0,2001.0,0.0,283
962001,1978.0,1993.0,0.0,105
962002,1980.0,1995.0,0.0,150
962003,1982.0,1997.0,0.0,201
962701,1982.0,1997.0,0.0,201
962702,1985.0,2000.0,0.0,250
962703,1987.0,2002.0,0.0,283
963701,1984.0,1999.0,0.0,250
963702,1987.0,2002.0,0.0,283
964001,1986.0,2001.0,0.0,283
964801,1978.0,1993.0,0.0,105
964802,1982.0,1997.0,0.0,201
964803,1983.0,1998.0,0.0,201
964804,1985.0,2000.0,0.0,250
965501,1981.0,1996.0,0.0,155
966001,1986.0,2001.0,0.0,283
966101,1984.0,1999.0,0.0,250
967601,1982.0,1997.0,1.0,201
967602,1983.0,1998.0,0.0,201
967603,1986.0,2001.0,0.0,283
968001,1984.0,1999.0,1.0,250
968002,1986.0,2001.0,0.0,283
968401,1980.0,1995.0,0.0,150
968402,1984.0,1999.0,0.0,250
968601,1982.0,1997.0,0.0,201
970701,1978.0,1993.0,0.0,105
970702,1987.0,2002.0,1.0,283
975402,1978.0,1993.0,0.0,105
975601,1974.0,1989.0,0.0,53
975602,1975.0,1990.0,0.0,53
975801,1980.0,1995.0,0.0,150
976501,1981.0,1996.0,0.0,155
976502,1987.0,2002.0,0.0,283
976801,1977.0,1992.0,1.0,82
977801,1980.0,1995.0,0.0,150
977802,1987.0,2002.0,0.0,283
978401,1983.0,1998.0,0.0,201
978402,1986.0,2001.0,0.0,283
978403,1987.0,2002.0,1.0,283
978901,1985.0,2000.0,0.0,250
980901,1976.0,1991.0,0.0,81
980902,1982.0,1997.0,0.0,201
981101,1980.0,1995.0,0.0,150
981102,1984.0,1999.0,0.0,250
981701,1980.0,1995.0,0.0,150
981702,1982.0,1997.0,0.0,201
981703,1987.0,2002.0,0.0,283
982001,1987.0,2002.0,0.0,283
982601,1983.0,1998.0,0.0,201
982801,1981.0,1996.0,0.0,155
982802,1982.0,1997.0,0.0,201
982803,1983.0,1998.0,0.0,201
982804,1984.0,1999.0,0.0,250
982805,1986.0,2001.0,0.0,283
983001,1985.0,2000.0,0.0,250
983002,1987.0,2002.0,0.0,283
983701,1984.0,1999.0,0.0,250
983702,1985.0,2000.0,0.0,250
983801,1977.0,1992.0,0.0,82
983802,1981.0,1996.0,0.0,155
983901,1981.0,1996.0,0.0,155
983902,1984.0,1999.0,0.0,250
983903,1987.0,2002.0,0.0,283
984001,1983.0,1998.0,0.0,201
984002,1985.0,2000.0,0.0,250
984003,1986.0,2001.0,0.0,283
984401,1983.0,1998.0,0.0,201
984402,1985.0,2000.0,0.0,250
984403,1986.0,2001.0,0.0,283
984501,1985.0,2000.0,0.0,250
984502,1987.0,2002.0,0.0,283
985801,1979.0,1994.0,1.0,105
985802,1982.0,1997.0,0.0,201
985803,1987.0,2002.0,0.0,283
986201,1983.0,1998.0,1.0,201
986202,1984.0,1999.0,0.0,250
987001,1984.0,1999.0,0.0,250
987101,1975.0,1990.0,0.0,53
987102,1983.0,1998.0,0.0,201
987701,1985.0,2000.0,0.0,250
988101,1986.0,2001.0,0.0,283
988501,1981.0,1996.0,1.0,155
988502,1983.0,1998.0,0.0,201
988701,1980.0,1995.0,0.0,150
989201,1984.0,1999.0,0.0,250
989501,1984.0,1999.0,0.0,250
989502,1985.0,2000.0,1.0,250
991602,1987.0,2002.0,0.0,283
992201,1980.0,1995.0,0.0,150
992501,1983.0,1998.0,0.0,201
992701,1983.0,1998.0,0.0,201
993001,1982.0,1997.0,0.0,201
993002,1983.0,1998.0,0.0,201
993003,1985.0,2000.0,0.0,250
993501,1981.0,1996.0,0.0,155
993502,1983.0,1998.0,0.0,201
993503,1986.0,2001.0,0.0,283
993801,1984.0,1999.0,0.0,250
993802,1985.0,2000.0,0.0,250
994001,1977.0,1992.0,0.0,82
994002,1981.0,1996.0,1.0,155
994501,1977.0,1992.0,0.0,82
994502,1981.0,1996.0,0.0,155
994503,1984.0,1999.0,0.0,250
994601,1977.0,1992.0,0.0,82
994602,1981.0,1996.0,0.0,155
995101,1984.0,1999.0,0.0,250
995102,1985.0,2000.0,0.0,250
996601,1975.0,1990.0,0.0,53
996602,1978.0,1993.0,1.0,105
996603,1983.0,1998.0,0.0,201
996701,1974.0,1989.0,0.0,53
996702,1977.0,1992.0,0.0,82
996703,1982.0,1997.0,0.0,201
997001,1981.0,1996.0,0.0,155
997002,1987.0,2002.0,0.0,283
997201,1983.0,1998.0,0.0,201
997401,1980.0,1995.0,0.0,150
997402,1987.0,2002.0,0.0,283
998002,1981.0,1996.0,0.0,155
998003,1986.0,2001.0,0.0,283
998101,1979.0,1994.0,0.0,105
998102,1981.0,1996.0,0.0,155
998601,1982.0,1997.0,1.0,201
998602,1984.0,1999.0,1.0,250
999201,1986.0,2001.0,0.0,283
999501,1985.0,2000.0,0.0,250
999701,1979.0,1994.0,1.0,105
1000002,1984.0,1999.0,0.0,250
1000201,1986.0,2001.0,1.0,283
1000801,1984.0,1999.0,0.0,250
1002401,1981.0,1996.0,0.0,155
1002402,1984.0,1999.0,0.0,250
1002601,1980.0,1995.0,1.0,150
1002602,1981.0,1996.0,0.0,155
1002603,1982.0,1997.0,0.0,201
1002604,1984.0,1999.0,0.0,250
1002605,1985.0,2000.0,0.0,250
1002606,1987.0,2002.0,0.0,283
1002901,1978.0,1993.0,0.0,105
1002902,1979.0,1994.0,0.0,105
1003201,1981.0,1996.0,0.0,155
1003202,1983.0,1998.0,0.0,201
1003203,1986.0,2001.0,0.0,283
1003601,1979.0,1994.0,0.0,105
1003602,1981.0,1996.0,0.0,155
1003603,1982.0,1997.0,0.0,201
1003604,1987.0,2002.0,0.0,283
1003801,1976.0,1991.0,0.0,81
1003802,1979.0,1994.0,0.0,105
1004201,1979.0,1994.0,0.0,105
1004202,1985.0,2000.0,0.0,250
1004701,1982.0,1997.0,0.0,201
1004801,1986.0,2001.0,0.0,283
1005201,1982.0,1997.0,0.0,201
1005202,1984.0,1999.0,0.0,250
1005401,1985.0,2000.0,0.0,250
1005601,1979.0,1994.0,0.0,105
1005602,1980.0,1995.0,0.0,150
1006001,1978.0,1993.0,0.0,105
1006002,1980.0,1995.0,0.0,150
1006201,1976.0,1991.0,0.0,81
1006203,1983.0,1998.0,0.0,201
1007201,1985.0,2000.0,0.0,250
1007202,1986.0,2001.0,0.0,283
1007701,1983.0,1998.0,0.0,201
1007702,1987.0,2002.0,0.0,283
1010601,1983.0,1998.0,0.0,201
1010602,1984.0,1999.0,0.0,250
1011201,1970.0,1985.0,0.0,6
1011202,1976.0,1991.0,0.0,81
1011203,1977.0,1992.0,1.0,82
1011204,1979.0,1994.0,0.0,105
1011302,1977.0,1992.0,0.0,82
1011601,1984.0,1999.0,1.0,250
1012701,1980.0,1995.0,0.0,150
1012901,1979.0,1994.0,0.0,105
1013201,1980.0,1995.0,0.0,150
1013501,1982.0,1997.0,0.0,201
1013502,1984.0,1999.0,0.0,250
1015101,1976.0,1991.0,0.0,81
1015601,1985.0,2000.0,0.0,250
1015602,1985.0,2000.0,0.0,250
1016201,1987.0,2002.0,0.0,283
1016401,1975.0,1990.0,0.0,53
1016402,1976.0,1991.0,0.0,81
1016601,1977.0,1992.0,0.0,82
1016603,1981.0,1996.0,0.0,155
1016801,1984.0,1999.0,0.0,250
1017501,1978.0,1993.0,1.0,105
1017502,1980.0,1995.0,0.0,150
1017503,1984.0,1999.0,0.0,250
1018101,1983.0,1998.0,0.0,201
1018102,1984.0,1999.0,0.0,250
1018104,1986.0,2001.0,0.0,283
1018201,1974.0,1989.0,0.0,53
1018301,1976.0,1991.0,0.0,81
1018302,1977.0,1992.0,0.0,82
1018303,1980.0,1995.0,0.0,150
1018304,1986.0,2001.0,1.0,283
1018401,1978.0,1993.0,1.0,105
1018402,1979.0,1994.0,1.0,105
1018403,1983.0,1998.0,0.0,201
1018404,1985.0,2000.0,0.0,250
1018501,1982.0,1997.0,0.0,201
1018801,1987.0,2002.0,0.0,283
1019101,1979.0,1994.0,0.0,105
1019301,1983.0,1998.0,0.0,201
1020301,1980.0,1995.0,0.0,150
1020302,1985.0,2000.0,0.0,250
1021101,1979.0,1994.0,1.0,105
1021102,1983.0,1998.0,0.0,201
1022601,1985.0,2000.0,0.0,250
1023401,1979.0,1994.0,0.0,105
1023402,1982.0,1997.0,0.0,201
1023403,1983.0,1998.0,0.0,201
1023601,1979.0,1994.0,0.0,105
1023602,1980.0,1995.0,0.0,150
1023603,1983.0,1998.0,0.0,201
1023701,1981.0,1996.0,0.0,155
1023801,1979.0,1994.0,1.0,105
1023802,1985.0,2000.0,0.0,250
1025901,1974.0,1989.0,0.0,53
1025902,1975.0,1990.0,0.0,53
1030301,1983.0,1998.0,0.0,201
1030302,1987.0,2002.0,0.0,283
1031001,1983.0,1998.0,0.0,201
1031301,1985.0,2000.0,0.0,250
1031401,1974.0,1989.0,0.0,53
1031402,1976.0,1991.0,0.0,81
1031403,1978.0,1993.0,1.0,105
1031404,1979.0,1994.0,0.0,105
1031701,1980.0,1995.0,1.0,150
1032101,1981.0,1996.0,0.0,155
1033101,1971.0,1986.0,0.0,6
1033102,1973.0,1988.0,0.0,24
1033103,1976.0,1991.0,0.0,81
1033104,1979.0,1994.0,1.0,105
1033401,1978.0,1993.0,0.0,105
1033402,1979.0,1994.0,0.0,105
1033403,1982.0,1997.0,0.0,201
1033601,1985.0,2000.0,0.0,250
1034001,1980.0,1995.0,0.0,150
1034002,1981.0,1996.0,0.0,155
1035901,1983.0,1998.0,0.0,201
1035902,1985.0,2000.0,0.0,250
1036001,1984.0,1999.0,0.0,250
1036002,1986.0,2001.0,0.0,283
1037101,1980.0,1995.0,0.0,150
1037102,1985.0,2000.0,0.0,250
1037501,1979.0,1994.0,0.0,105
1037701,1984.0,1999.0,0.0,250
1037801,1983.0,1998.0,0.0,201
1037901,1981.0,1996.0,0.0,155
1038301,1978.0,1993.0,0.0,105
1038302,1980.0,1995.0,0.0,150
1042101,1982.0,1997.0,0.0,201
1042201,1981.0,1996.0,1.0,155
1042701,1983.0,1998.0,0.0,201
1042702,1987.0,2002.0,0.0,283
1042801,1983.0,1998.0,0.0,201
1042802,1984.0,1999.0,0.0,250
1042803,1986.0,2001.0,0.0,283
1042901,1984.0,1999.0,0.0,250
1042902,1986.0,2001.0,0.0,283
1043301,1979.0,1994.0,1.0,105
1043302,1984.0,1999.0,0.0,250
1043601,1982.0,1997.0,0.0,201
1043602,1985.0,2000.0,0.0,250
1044301,1985.0,2000.0,0.0,250
1044401,1981.0,1996.0,0.0,155
1044402,1982.0,1997.0,0.0,201
1044501,1977.0,1992.0,0.0,82
1044502,1982.0,1997.0,0.0,201
1045101,1979.0,1994.0,1.0,105
1045102,1980.0,1995.0,0.0,150
1045201,1981.0,1996.0,0.0,155
1048101,1978.0,1993.0,0.0,105
1048102,1983.0,1998.0,0.0,201
1048103,1984.0,1999.0,0.0,250
1048602,1982.0,1997.0,1.0,201
1048603,1986.0,2001.0,0.0,283
1049101,1976.0,1991.0,0.0,81
1049102,1980.0,1995.0,0.0,150
1050001,1986.0,2001.0,0.0,283
1050602,1978.0,1993.0,0.0,105
1050603,1983.0,1998.0,0.0,201
1050701,1984.0,1999.0,0.0,250
1050702,1987.0,2002.0,0.0,283
1051201,1982.0,1997.0,0.0,201
1051601,1984.0,1999.0,0.0,250
1051602,1987.0,2002.0,0.0,283
1052901,1985.0,2000.0,0.0,250
1053001,1975.0,1990.0,0.0,53
1053002,1979.0,1994.0,0.0,105
1053003,1981.0,1996.0,0.0,155
1053201,1979.0,1994.0,1.0,105
1053202,1980.0,1995.0,0.0,150
1053801,1980.0,1995.0,0.0,150
1053802,1985.0,2000.0,0.0,250
1054402,1983.0,1998.0,0.0,201
1055401,1979.0,1994.0,0.0,105
1056501,1978.0,1993.0,0.0,105
1056502,1982.0,1997.0,0.0,201
1056503,1987.0,2002.0,0.0,283
1056901,1980.0,1995.0,0.0,150
1056902,1983.0,1998.0,0.0,201
1057301,1983.0,1998.0,0.0,201
1057302,1986.0,2001.0,0.0,283
1057901,1978.0,1993.0,1.0,105
1057902,1981.0,1996.0,1.0,155
1057903,1982.0,1997.0,0.0,201
1058101,1983.0,1998.0,0.0,201
1058102,1986.0,2001.0,0.0,283
1058201,1976.0,1991.0,0.0,81
1058202,1982.0,1997.0,0.0,201
1058203,1982.0,1997.0,0.0,201
1058601,1979.0,1994.0,1.0,105
1058602,1981.0,1996.0,1.0,155
1058603,1983.0,1998.0,0.0,201
1058604,1984.0,1999.0,0.0,250
1059002,1987.0,2002.0,0.0,283
1063401,1979.0,1994.0,0.0,105
1063403,1982.0,1997.0,0.0,201
1075201,1979.0,1994.0,0.0,105
1081101,1980.0,1995.0,1.0,150
1081102,1981.0,1996.0,1.0,155
1081103,1983.0,1998.0,1.0,201
1081801,1979.0,1994.0,0.0,105
1093301,1982.0,1997.0,0.0,201
1113202,1986.0,2001.0,0.0,283
1113203,1987.0,2002.0,0.0,283
1130901,1982.0,1997.0,0.0,201
1131901,1982.0,1997.0,0.0,201
1175201,1977.0,1992.0,0.0,82
1175202,1980.0,1995.0,0.0,150
1176101,1985.0,2000.0,0.0,250
1176901,1987.0,2002.0,0.0,283
1177201,1982.0,1997.0,0.0,201
1177204,1985.0,2000.0,0.0,250
1177302,1981.0,1996.0,0.0,155
1177303,1986.0,2001.0,0.0,283
1177304,1987.0,2002.0,0.0,283
1178701,1984.0,1999.0,0.0,250
1178702,1987.0,2002.0,0.0,283
1179201,1980.0,1995.0,0.0,150
1179202,1983.0,1998.0,0.0,201
1179401,1987.0,2002.0,0.0,283
1179701,1986.0,2001.0,0.0,283
1179801,1983.0,1998.0,0.0,201
1180001,1975.0,1990.0,0.0,53
1180201,1978.0,1993.0,1.0,105
1181101,1982.0,1997.0,0.0,201
1181102,1986.0,2001.0,0.0,283
1181301,1979.0,1994.0,0.0,105
1181302,1986.0,2001.0,0.0,283
1181401,1982.0,1997.0,0.0,201
1181402,1985.0,2000.0,0.0,250
1181601,1982.0,1997.0,0.0,201
1181801,1978.0,1993.0,0.0,105
1181803,1981.0,1996.0,1.0,155
1181901,1982.0,1997.0,0.0,201
1182601,1977.0,1992.0,0.0,82
1182602,1978.0,1993.0,0.0,105
1182603,1983.0,1998.0,0.0,201
1182604,1984.0,1999.0,0.0,250
1183101,1986.0,2001.0,0.0,283
1183201,1979.0,1994.0,0.0,105
1183202,1983.0,1998.0,0.0,201
1183801,1986.0,2001.0,0.0,283
1183901,1986.0,2001.0,0.0,283
1184201,1982.0,1997.0,0.0,201
1184701,1983.0,1998.0,0.0,201
1184702,1984.0,1999.0,0.0,250
1185001,1977.0,1992.0,0.0,82
1185002,1981.0,1996.0,0.0,155
1185003,1982.0,1997.0,0.0,201
1185601,1984.0,1999.0,0.0,250
1185602,1985.0,2000.0,0.0,250
1185902,1975.0,1990.0,0.0,53
1185903,1976.0,1991.0,0.0,81
1185904,1978.0,1993.0,0.0,105
1185905,1978.0,1993.0,1.0,105
1185906,1983.0,1998.0,1.0,201
1185907,1985.0,2000.0,0.0,250
1186501,1985.0,2000.0,0.0,250
1187301,1977.0,1992.0,0.0,82
1187302,1979.0,1994.0,0.0,105
1187303,1986.0,2001.0,0.0,283
1187401,1978.0,1993.0,0.0,105
1187601,1980.0,1995.0,1.0,150
1187602,1987.0,2002.0,0.0,283
1187701,1981.0,1996.0,0.0,155
1187901,1987.0,2002.0,0.0,283
1188601,1979.0,1994.0,0.0,105
1188602,1983.0,1998.0,0.0,201
1189101,1984.0,1999.0,0.0,250
1189102,1987.0,2002.0,0.0,283
1189401,1982.0,1997.0,0.0,201
1190101,1983.0,1998.0,0.0,201
1190201,1987.0,2002.0,0.0,283
1190501,1978.0,1993.0,1.0,105
1190502,1982.0,1997.0,0.0,201
1190601,1981.0,1996.0,0.0,155
1191001,1986.0,2001.0,0.0,283
1191201,1982.0,1997.0,0.0,201
1191501,1983.0,1998.0,0.0,201
1192301,1987.0,2002.0,0.0,283
1192701,1982.0,1997.0,0.0,201
1193001,1979.0,1994.0,0.0,105
1193002,1984.0,1999.0,0.0,250
1193201,1980.0,1995.0,0.0,150
1193202,1984.0,1999.0,0.0,250
1193501,1987.0,2002.0,0.0,283
1194001,1979.0,1994.0,0.0,105
1194002,1981.0,1996.0,0.0,155
1194301,1984.0,1999.0,0.0,250
1195001,1981.0,1996.0,0.0,155
1195002,1983.0,1998.0,0.0,201
1195101,1981.0,1996.0,0.0,155
1195102,1983.0,1998.0,0.0,201
1195103,1985.0,2000.0,0.0,250
1196801,1981.0,1996.0,0.0,155
1196802,1976.0,1991.0,0.0,81
1197001,1982.0,1997.0,0.0,201
1197901,1981.0,1996.0,0.0,155
1197903,1987.0,2002.0,0.0,283
1198001,1980.0,1995.0,0.0,150
1198701,1980.0,1995.0,0.0,150
1198702,1983.0,1998.0,0.0,201
1198801,1984.0,1999.0,0.0,250
1198901,1986.0,2001.0,0.0,283
1199301,1975.0,1990.0,0.0,53
1199302,1986.0,2001.0,0.0,283
1200101,1982.0,1997.0,0.0,201
1200102,1984.0,1999.0,0.0,250
1200401,1981.0,1996.0,0.0,155
1200402,1983.0,1998.0,0.0,201
1200501,1986.0,2001.0,0.0,283
1201501,1978.0,1993.0,1.0,105
1201502,1982.0,1997.0,0.0,201
1201701,1983.0,1998.0,0.0,201
1201702,1984.0,1999.0,0.0,250
1202901,1979.0,1994.0,0.0,105
1202902,1986.0,2001.0,0.0,283
1203001,1986.0,2001.0,0.0,283
1203201,1986.0,2001.0,0.0,283
1203501,1976.0,1991.0,0.0,81
1203502,1980.0,1995.0,0.0,150
1205101,1978.0,1993.0,0.0,105
1205201,1979.0,1994.0,0.0,105
1205202,1987.0,2002.0,0.0,283
1205401,1986.0,2001.0,0.0,283
1205701,1985.0,2000.0,0.0,250
1205702,1986.0,2001.0,1.0,283
1206101,1974.0,1989.0,0.0,53
1206102,1977.0,1992.0,0.0,82
1206103,1978.0,1993.0,0.0,105
1206201,1981.0,1996.0,0.0,155
1206203,1986.0,2001.0,0.0,283
1208301,1980.0,1995.0,0.0,150
1208302,1983.0,1998.0,0.0,201
1208501,1977.0,1992.0,0.0,82
1208502,1984.0,1999.0,0.0,250
1208601,1986.0,2001.0,0.0,283
1208701,1974.0,1989.0,0.0,53
1209701,1980.0,1995.0,0.0,150
1209702,1982.0,1997.0,0.0,201
1210401,1985.0,2000.0,0.0,250
1210801,1977.0,1992.0,0.0,82
1210802,1984.0,1999.0,0.0,250
1211501,1977.0,1992.0,0.0,82
1211701,1984.0,1999.0,0.0,250
1211702,1985.0,2000.0,0.0,250
1211703,1987.0,2002.0,0.0,283
1212001,1976.0,1991.0,0.0,81
1212002,1980.0,1995.0,0.0,150
1212003,1987.0,2002.0,0.0,283
1212301,1975.0,1990.0,1.0,53
1212302,1979.0,1994.0,1.0,105
1212303,1981.0,1996.0,0.0,155
1213001,1980.0,1995.0,0.0,150
1213501,1985.0,2000.0,0.0,250
1213701,1981.0,1996.0,0.0,155
1213702,1983.0,1998.0,0.0,201
1213703,1987.0,2002.0,0.0,283
1213801,1980.0,1995.0,0.0,150
1213802,1983.0,1998.0,1.0,201
1214002,1984.0,1999.0,0.0,250
1214601,1982.0,1997.0,0.0,201
1214801,1980.0,1995.0,0.0,150
1214802,1983.0,1998.0,0.0,201
1214901,1977.0,1992.0,0.0,82
1215001,1977.0,1992.0,0.0,82
1215002,1986.0,2001.0,0.0,283
1217201,1980.0,1995.0,0.0,150
1217202,1982.0,1997.0,0.0,201
1217203,1984.0,1999.0,0.0,250
1217204,1985.0,2000.0,0.0,250
1217205,1987.0,2002.0,0.0,283
1217601,1983.0,1998.0,0.0,201
1217602,1985.0,2000.0,0.0,250
1217701,1985.0,2000.0,0.0,250
1217702,1987.0,2002.0,0.0,283
1218101,1977.0,1992.0,0.0,82
1218102,1978.0,1993.0,0.0,105
1218103,1980.0,1995.0,0.0,150
1218801,1980.0,1995.0,0.0,150
1218802,1985.0,2000.0,0.0,250
1219102,1985.0,2000.0,0.0,250
1219103,1987.0,2002.0,0.0,283
1219401,1974.0,1989.0,1.0,53
1219402,1981.0,1996.0,0.0,155
1219403,1982.0,1997.0,0.0,201
1219404,1985.0,2000.0,0.0,250
1220101,1986.0,2001.0,0.0,283
1220801,1983.0,1998.0,1.0,201
1221001,1980.0,1995.0,0.0,150
1221002,1983.0,1998.0,0.0,201
1221401,1979.0,1994.0,0.0,105
1221701,1981.0,1996.0,0.0,155
1222201,1976.0,1991.0,0.0,81
1222202,1977.0,1992.0,1.0,82
1222204,1978.0,1993.0,1.0,105
1222801,1981.0,1996.0,0.0,155
1222802,1983.0,1998.0,0.0,201
1224101,1980.0,1995.0,0.0,150
1225401,1982.0,1997.0,0.0,201
1225402,1987.0,2002.0,0.0,283
1226901,1979.0,1994.0,0.0,105
1228101,1979.0,1994.0,1.0,105
1228102,1983.0,1998.0,0.0,201
1228201,1982.0,1997.0,0.0,201
1228202,1985.0,2000.0,0.0,250
1228203,1987.0,2002.0,1.0,283
1229301,1978.0,1993.0,0.0,105
1229302,1980.0,1995.0,0.0,150
1229303,1982.0,1997.0,0.0,201
1230301,1978.0,1993.0,0.0,105
1230302,1980.0,1995.0,1.0,150
1230401,1979.0,1994.0,0.0,105
1230402,1980.0,1995.0,0.0,150
1251501,1981.0,1996.0,0.0,155
1256601,1979.0,1994.0,0.0,105
1256602,1985.0,2000.0,1.0,250
1266701,1980.0,1995.0,0.0,150
1266702,1983.0,1998.0,1.0,201
1266703,1987.0,2002.0,0.0,283
